#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.297726E-04   0.824878E+07   0.824878E+07   0.109806E+08   0.109806E+08   0.000000E+00   0.824878E+07   0.824878E+07   0.825841E+07  -0.591843E+00   0.790871E+07   0.790871E+07   0.469387E-01
   0.303741E-04   0.824878E+07   0.824878E+07   0.109799E+08   0.109798E+08   0.000000E+00   0.824878E+07   0.824878E+07   0.825841E+07  -0.591843E+00   0.790871E+07   0.790871E+07   0.478867E-01
   0.309877E-04   0.824878E+07   0.824878E+07   0.109791E+08   0.109791E+08   0.000000E+00   0.824878E+07   0.824878E+07   0.825840E+07  -0.591842E+00   0.790871E+07   0.790871E+07   0.488539E-01
   0.316137E-04   0.824877E+07   0.824877E+07   0.109784E+08   0.109783E+08   0.000000E+00   0.824877E+07   0.824877E+07   0.825840E+07  -0.591842E+00   0.790870E+07   0.790870E+07   0.498406E-01
   0.322523E-04   0.824877E+07   0.824877E+07   0.109775E+08   0.109775E+08   0.000000E+00   0.824877E+07   0.824877E+07   0.825840E+07  -0.591842E+00   0.790870E+07   0.790870E+07   0.508473E-01
   0.329038E-04   0.824877E+07   0.824877E+07   0.109767E+08   0.109766E+08   0.000000E+00   0.824877E+07   0.824877E+07   0.825839E+07  -0.591842E+00   0.790870E+07   0.790870E+07   0.518742E-01
   0.335685E-04   0.824876E+07   0.824876E+07   0.109758E+08   0.109757E+08   0.000000E+00   0.824876E+07   0.824876E+07   0.825839E+07  -0.591841E+00   0.790869E+07   0.790869E+07   0.529219E-01
   0.342467E-04   0.824876E+07   0.824876E+07   0.109749E+08   0.109748E+08   0.000000E+00   0.824876E+07   0.824876E+07   0.825838E+07  -0.591841E+00   0.790869E+07   0.790869E+07   0.539907E-01
   0.349385E-04   0.824876E+07   0.824876E+07   0.109739E+08   0.109738E+08   0.000000E+00   0.824876E+07   0.824876E+07   0.825838E+07  -0.591840E+00   0.790869E+07   0.790869E+07   0.550811E-01
   0.356443E-04   0.824875E+07   0.824875E+07   0.109729E+08   0.109728E+08   0.000000E+00   0.824875E+07   0.824875E+07   0.825837E+07  -0.591840E+00   0.790868E+07   0.790868E+07   0.561935E-01
   0.363643E-04   0.824875E+07   0.824875E+07   0.109719E+08   0.109718E+08   0.000000E+00   0.824875E+07   0.824875E+07   0.825837E+07  -0.591840E+00   0.790868E+07   0.790868E+07   0.573284E-01
   0.370990E-04   0.824874E+07   0.824874E+07   0.109708E+08   0.109707E+08   0.000000E+00   0.824874E+07   0.824874E+07   0.825836E+07  -0.591839E+00   0.790868E+07   0.790868E+07   0.584861E-01
   0.378484E-04   0.824874E+07   0.824874E+07   0.109697E+08   0.109695E+08   0.000000E+00   0.824874E+07   0.824874E+07   0.825836E+07  -0.591839E+00   0.790867E+07   0.790867E+07   0.596673E-01
   0.386130E-04   0.824873E+07   0.824873E+07   0.109685E+08   0.109684E+08   0.000000E+00   0.824873E+07   0.824873E+07   0.825835E+07  -0.591838E+00   0.790867E+07   0.790867E+07   0.608723E-01
   0.393930E-04   0.824873E+07   0.824873E+07   0.109673E+08   0.109671E+08   0.000000E+00   0.824873E+07   0.824873E+07   0.825835E+07  -0.591838E+00   0.790866E+07   0.790866E+07   0.621016E-01
   0.401888E-04   0.824872E+07   0.824872E+07   0.109660E+08   0.109659E+08   0.000000E+00   0.824872E+07   0.824872E+07   0.825834E+07  -0.591838E+00   0.790866E+07   0.790866E+07   0.633557E-01
   0.410007E-04   0.824872E+07   0.824872E+07   0.109647E+08   0.109645E+08   0.000000E+00   0.824872E+07   0.824872E+07   0.825833E+07  -0.591837E+00   0.790865E+07   0.790865E+07   0.646351E-01
   0.418290E-04   0.824871E+07   0.824871E+07   0.109633E+08   0.109632E+08   0.000000E+00   0.824871E+07   0.824871E+07   0.825833E+07  -0.591837E+00   0.790865E+07   0.790865E+07   0.659403E-01
   0.426740E-04   0.824871E+07   0.824870E+07   0.109618E+08   0.109617E+08   0.000000E+00   0.824871E+07   0.824871E+07   0.825832E+07  -0.591836E+00   0.790864E+07   0.790864E+07   0.672719E-01
   0.435360E-04   0.824870E+07   0.824870E+07   0.109604E+08   0.109602E+08   0.000000E+00   0.824870E+07   0.824870E+07   0.825831E+07  -0.591835E+00   0.790863E+07   0.790863E+07   0.686303E-01
   0.444155E-04   0.824869E+07   0.824869E+07   0.109588E+08   0.109587E+08   0.000000E+00   0.824869E+07   0.824869E+07   0.825830E+07  -0.591835E+00   0.790863E+07   0.790863E+07   0.700162E-01
   0.453128E-04   0.824869E+07   0.824869E+07   0.109572E+08   0.109570E+08   0.000000E+00   0.824869E+07   0.824869E+07   0.825830E+07  -0.591834E+00   0.790862E+07   0.790862E+07   0.714300E-01
   0.462281E-04   0.824868E+07   0.824868E+07   0.109555E+08   0.109553E+08   0.000000E+00   0.824868E+07   0.824868E+07   0.825829E+07  -0.591834E+00   0.790862E+07   0.790862E+07   0.728723E-01
   0.471620E-04   0.824867E+07   0.824867E+07   0.109538E+08   0.109536E+08   0.000000E+00   0.824867E+07   0.824867E+07   0.825828E+07  -0.591833E+00   0.790861E+07   0.790861E+07   0.743437E-01
   0.481147E-04   0.824866E+07   0.824866E+07   0.109519E+08   0.109518E+08   0.000000E+00   0.824866E+07   0.824866E+07   0.825827E+07  -0.591832E+00   0.790860E+07   0.790860E+07   0.758448E-01
   0.490867E-04   0.824866E+07   0.824866E+07   0.109500E+08   0.109499E+08   0.000000E+00   0.824866E+07   0.824866E+07   0.825826E+07  -0.591832E+00   0.790859E+07   0.790859E+07   0.773762E-01
   0.500783E-04   0.824865E+07   0.824865E+07   0.109481E+08   0.109479E+08   0.000000E+00   0.824865E+07   0.824865E+07   0.825825E+07  -0.591831E+00   0.790859E+07   0.790859E+07   0.789384E-01
   0.510900E-04   0.824864E+07   0.824864E+07   0.109460E+08   0.109458E+08   0.000000E+00   0.824864E+07   0.824864E+07   0.825824E+07  -0.591830E+00   0.790858E+07   0.790858E+07   0.805322E-01
   0.521221E-04   0.824863E+07   0.824863E+07   0.109439E+08   0.109437E+08   0.000000E+00   0.824863E+07   0.824863E+07   0.825823E+07  -0.591829E+00   0.790857E+07   0.790857E+07   0.821581E-01
   0.531750E-04   0.824862E+07   0.824862E+07   0.109417E+08   0.109414E+08   0.000000E+00   0.824862E+07   0.824862E+07   0.825822E+07  -0.591828E+00   0.790856E+07   0.790856E+07   0.838168E-01
   0.542492E-04   0.824861E+07   0.824861E+07   0.109393E+08   0.109391E+08   0.000000E+00   0.824861E+07   0.824861E+07   0.825821E+07  -0.591828E+00   0.790855E+07   0.790855E+07   0.855090E-01
   0.553451E-04   0.824860E+07   0.824860E+07   0.109369E+08   0.109367E+08   0.000000E+00   0.824860E+07   0.824860E+07   0.825819E+07  -0.591827E+00   0.790854E+07   0.790854E+07   0.872353E-01
   0.564632E-04   0.824859E+07   0.824859E+07   0.109344E+08   0.109342E+08   0.000000E+00   0.824859E+07   0.824859E+07   0.825818E+07  -0.591826E+00   0.790853E+07   0.790853E+07   0.889964E-01
   0.576038E-04   0.824858E+07   0.824858E+07   0.109318E+08   0.109316E+08   0.000000E+00   0.824858E+07   0.824858E+07   0.825817E+07  -0.591825E+00   0.790852E+07   0.790852E+07   0.907929E-01
   0.587675E-04   0.824857E+07   0.824857E+07   0.109291E+08   0.109289E+08   0.000000E+00   0.824857E+07   0.824857E+07   0.825816E+07  -0.591824E+00   0.790851E+07   0.790851E+07   0.926257E-01
   0.599547E-04   0.824856E+07   0.824856E+07   0.109263E+08   0.109260E+08   0.000000E+00   0.824856E+07   0.824856E+07   0.825814E+07  -0.591823E+00   0.790850E+07   0.790850E+07   0.944954E-01
   0.611658E-04   0.824855E+07   0.824855E+07   0.109234E+08   0.109231E+08   0.000000E+00   0.824855E+07   0.824855E+07   0.825813E+07  -0.591821E+00   0.790849E+07   0.790849E+07   0.964029E-01
   0.624015E-04   0.824853E+07   0.824853E+07   0.109203E+08   0.109200E+08   0.000000E+00   0.824853E+07   0.824853E+07   0.825811E+07  -0.591820E+00   0.790848E+07   0.790848E+07   0.983487E-01
   0.636621E-04   0.824852E+07   0.824852E+07   0.109171E+08   0.109168E+08   0.000000E+00   0.824852E+07   0.824852E+07   0.825810E+07  -0.591819E+00   0.790847E+07   0.790847E+07   0.100334E+00
   0.649481E-04   0.824851E+07   0.824851E+07   0.109138E+08   0.109135E+08   0.000000E+00   0.824851E+07   0.824851E+07   0.825808E+07  -0.591818E+00   0.790845E+07   0.790845E+07   0.102359E+00
   0.662602E-04   0.824849E+07   0.824849E+07   0.109104E+08   0.109100E+08   0.000000E+00   0.824849E+07   0.824849E+07   0.825806E+07  -0.591817E+00   0.790844E+07   0.790844E+07   0.104425E+00
   0.675987E-04   0.824848E+07   0.824848E+07   0.109068E+08   0.109064E+08   0.000000E+00   0.824848E+07   0.824848E+07   0.825804E+07  -0.591815E+00   0.790843E+07   0.790843E+07   0.106532E+00
   0.689643E-04   0.824846E+07   0.824846E+07   0.109031E+08   0.109027E+08   0.000000E+00   0.824846E+07   0.824846E+07   0.825803E+07  -0.591814E+00   0.790841E+07   0.790841E+07   0.108682E+00
   0.703575E-04   0.824845E+07   0.824845E+07   0.108992E+08   0.108988E+08   0.000000E+00   0.824845E+07   0.824845E+07   0.825801E+07  -0.591812E+00   0.790840E+07   0.790840E+07   0.110875E+00
   0.717788E-04   0.824843E+07   0.824843E+07   0.108951E+08   0.108948E+08   0.000000E+00   0.824843E+07   0.824843E+07   0.825799E+07  -0.591811E+00   0.790838E+07   0.790838E+07   0.113113E+00
   0.732288E-04   0.824841E+07   0.824841E+07   0.108909E+08   0.108906E+08   0.000000E+00   0.824841E+07   0.824841E+07   0.825796E+07  -0.591809E+00   0.790836E+07   0.790836E+07   0.115395E+00
   0.747081E-04   0.824840E+07   0.824840E+07   0.108866E+08   0.108862E+08   0.000000E+00   0.824840E+07   0.824840E+07   0.825794E+07  -0.591808E+00   0.790835E+07   0.790835E+07   0.117724E+00
   0.762173E-04   0.824838E+07   0.824838E+07   0.108820E+08   0.108816E+08   0.000000E+00   0.824838E+07   0.824838E+07   0.825792E+07  -0.591806E+00   0.790833E+07   0.790833E+07   0.120099E+00
   0.777570E-04   0.824836E+07   0.824836E+07   0.108773E+08   0.108769E+08   0.000000E+00   0.824836E+07   0.824836E+07   0.825790E+07  -0.591804E+00   0.790831E+07   0.790831E+07   0.122522E+00
   0.793278E-04   0.824834E+07   0.824834E+07   0.108724E+08   0.108719E+08   0.000000E+00   0.824834E+07   0.824834E+07   0.825787E+07  -0.591802E+00   0.790829E+07   0.790829E+07   0.124994E+00
   0.809303E-04   0.824832E+07   0.824832E+07   0.108673E+08   0.108668E+08   0.000000E+00   0.824832E+07   0.824832E+07   0.825785E+07  -0.591800E+00   0.790827E+07   0.790827E+07   0.127515E+00
   0.825652E-04   0.824829E+07   0.824829E+07   0.108620E+08   0.108615E+08   0.000000E+00   0.824829E+07   0.824829E+07   0.825782E+07  -0.591798E+00   0.790825E+07   0.790825E+07   0.130087E+00
   0.842332E-04   0.824827E+07   0.824827E+07   0.108564E+08   0.108559E+08   0.000000E+00   0.824827E+07   0.824827E+07   0.825779E+07  -0.591796E+00   0.790823E+07   0.790823E+07   0.132711E+00
   0.859348E-04   0.824825E+07   0.824825E+07   0.108507E+08   0.108501E+08   0.000000E+00   0.824825E+07   0.824825E+07   0.825776E+07  -0.591794E+00   0.790821E+07   0.790821E+07   0.135388E+00
   0.876708E-04   0.824822E+07   0.824822E+07   0.108447E+08   0.108441E+08   0.000000E+00   0.824822E+07   0.824822E+07   0.825773E+07  -0.591792E+00   0.790818E+07   0.790818E+07   0.138119E+00
   0.894418E-04   0.824820E+07   0.824820E+07   0.108384E+08   0.108378E+08   0.000000E+00   0.824820E+07   0.824820E+07   0.825770E+07  -0.591789E+00   0.790816E+07   0.790816E+07   0.140904E+00
   0.912487E-04   0.824817E+07   0.824817E+07   0.108319E+08   0.108313E+08   0.000000E+00   0.824817E+07   0.824817E+07   0.825767E+07  -0.591787E+00   0.790813E+07   0.790813E+07   0.143746E+00
   0.930921E-04   0.824814E+07   0.824814E+07   0.108252E+08   0.108246E+08   0.000000E+00   0.824814E+07   0.824814E+07   0.825764E+07  -0.591784E+00   0.790811E+07   0.790811E+07   0.146644E+00
   0.949726E-04   0.824811E+07   0.824811E+07   0.108182E+08   0.108175E+08   0.000000E+00   0.824811E+07   0.824811E+07   0.825760E+07  -0.591782E+00   0.790808E+07   0.790808E+07   0.149601E+00
   0.968912E-04   0.824808E+07   0.824808E+07   0.108109E+08   0.108102E+08   0.000000E+00   0.824808E+07   0.824808E+07   0.825756E+07  -0.591779E+00   0.790805E+07   0.790805E+07   0.152617E+00
   0.988485E-04   0.824805E+07   0.824805E+07   0.108033E+08   0.108026E+08   0.000000E+00   0.824805E+07   0.824805E+07   0.825752E+07  -0.591776E+00   0.790802E+07   0.790802E+07   0.155694E+00
   0.100845E-03   0.824802E+07   0.824802E+07   0.107954E+08   0.107947E+08   0.000000E+00   0.824802E+07   0.824802E+07   0.825749E+07  -0.591773E+00   0.790799E+07   0.790799E+07   0.158832E+00
   0.102883E-03   0.824798E+07   0.824798E+07   0.107872E+08   0.107864E+08   0.000000E+00   0.824798E+07   0.824798E+07   0.825744E+07  -0.591770E+00   0.790796E+07   0.790796E+07   0.162034E+00
   0.104961E-03   0.824795E+07   0.824795E+07   0.107786E+08   0.107778E+08   0.000000E+00   0.824795E+07   0.824795E+07   0.825740E+07  -0.591767E+00   0.790792E+07   0.790792E+07   0.165299E+00
   0.107081E-03   0.824791E+07   0.824791E+07   0.107698E+08   0.107689E+08   0.000000E+00   0.824791E+07   0.824791E+07   0.825736E+07  -0.591763E+00   0.790789E+07   0.790789E+07   0.168630E+00
   0.109245E-03   0.824787E+07   0.824787E+07   0.107605E+08   0.107597E+08   0.000000E+00   0.824787E+07   0.824787E+07   0.825731E+07  -0.591760E+00   0.790785E+07   0.790785E+07   0.172028E+00
   0.111451E-03   0.824783E+07   0.824783E+07   0.107509E+08   0.107500E+08   0.000000E+00   0.824783E+07   0.824783E+07   0.825726E+07  -0.591756E+00   0.790782E+07   0.790782E+07   0.175494E+00
   0.113703E-03   0.824779E+07   0.824779E+07   0.107409E+08   0.107400E+08   0.000000E+00   0.824779E+07   0.824779E+07   0.825721E+07  -0.591752E+00   0.790778E+07   0.790778E+07   0.179030E+00
   0.116000E-03   0.824775E+07   0.824775E+07   0.107305E+08   0.107296E+08   0.000000E+00   0.824775E+07   0.824775E+07   0.825716E+07  -0.591748E+00   0.790774E+07   0.790774E+07   0.182636E+00
   0.118343E-03   0.824770E+07   0.824770E+07   0.107197E+08   0.107187E+08   0.000000E+00   0.824770E+07   0.824770E+07   0.825710E+07  -0.591744E+00   0.790769E+07   0.790769E+07   0.186315E+00
   0.120734E-03   0.824766E+07   0.824765E+07   0.107085E+08   0.107075E+08   0.000000E+00   0.824766E+07   0.824766E+07   0.825705E+07  -0.591740E+00   0.790765E+07   0.790765E+07   0.190067E+00
   0.123173E-03   0.824761E+07   0.824761E+07   0.106968E+08   0.106957E+08   0.000000E+00   0.824761E+07   0.824761E+07   0.825699E+07  -0.591735E+00   0.790760E+07   0.790760E+07   0.193895E+00
   0.125661E-03   0.824756E+07   0.824755E+07   0.106847E+08   0.106835E+08   0.000000E+00   0.824756E+07   0.824756E+07   0.825693E+07  -0.591731E+00   0.790755E+07   0.790755E+07   0.197798E+00
   0.128200E-03   0.824750E+07   0.824750E+07   0.106720E+08   0.106709E+08   0.000000E+00   0.824750E+07   0.824750E+07   0.825686E+07  -0.591726E+00   0.790750E+07   0.790750E+07   0.201780E+00
   0.130789E-03   0.824745E+07   0.824745E+07   0.106589E+08   0.106577E+08   0.000000E+00   0.824745E+07   0.824745E+07   0.825680E+07  -0.591721E+00   0.790745E+07   0.790745E+07   0.205842E+00
   0.133432E-03   0.824739E+07   0.824739E+07   0.106453E+08   0.106440E+08   0.000000E+00   0.824739E+07   0.824739E+07   0.825673E+07  -0.591716E+00   0.790740E+07   0.790740E+07   0.209985E+00
   0.136127E-03   0.824733E+07   0.824733E+07   0.106311E+08   0.106298E+08   0.000000E+00   0.824733E+07   0.824733E+07   0.825665E+07  -0.591710E+00   0.790734E+07   0.790734E+07   0.214210E+00
   0.138877E-03   0.824727E+07   0.824727E+07   0.106163E+08   0.106150E+08   0.000000E+00   0.824727E+07   0.824727E+07   0.825658E+07  -0.591705E+00   0.790728E+07   0.790728E+07   0.218520E+00
   0.141682E-03   0.824720E+07   0.824720E+07   0.106010E+08   0.105996E+08   0.000000E+00   0.824720E+07   0.824720E+07   0.825650E+07  -0.591699E+00   0.790722E+07   0.790722E+07   0.222915E+00
