#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.173499E-04   0.488794E+06   0.488794E+06   0.651708E+06   0.651707E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602670E+00   0.487116E+06   0.487116E+06   0.342167E+00
   0.177004E-04   0.488794E+06   0.488794E+06   0.651708E+06   0.651706E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602670E+00   0.487116E+06   0.487116E+06   0.349079E+00
   0.180580E-04   0.488794E+06   0.488794E+06   0.651707E+06   0.651706E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602670E+00   0.487116E+06   0.487116E+06   0.356131E+00
   0.184228E-04   0.488794E+06   0.488794E+06   0.651706E+06   0.651705E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602670E+00   0.487116E+06   0.487116E+06   0.363325E+00
   0.187950E-04   0.488794E+06   0.488794E+06   0.651705E+06   0.651704E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602670E+00   0.487116E+06   0.487116E+06   0.370665E+00
   0.191746E-04   0.488794E+06   0.488794E+06   0.651704E+06   0.651703E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602670E+00   0.487116E+06   0.487116E+06   0.378153E+00
   0.195620E-04   0.488794E+06   0.488794E+06   0.651703E+06   0.651702E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602670E+00   0.487116E+06   0.487116E+06   0.385792E+00
   0.199572E-04   0.488794E+06   0.488794E+06   0.651702E+06   0.651701E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602670E+00   0.487116E+06   0.487116E+06   0.393585E+00
   0.203603E-04   0.488794E+06   0.488794E+06   0.651701E+06   0.651700E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602670E+00   0.487116E+06   0.487116E+06   0.401536E+00
   0.207716E-04   0.488794E+06   0.488794E+06   0.651700E+06   0.651699E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602670E+00   0.487116E+06   0.487116E+06   0.409648E+00
   0.211913E-04   0.488794E+06   0.488794E+06   0.651699E+06   0.651698E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602670E+00   0.487116E+06   0.487116E+06   0.417923E+00
   0.216194E-04   0.488794E+06   0.488794E+06   0.651698E+06   0.651697E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602670E+00   0.487116E+06   0.487116E+06   0.426366E+00
   0.220561E-04   0.488794E+06   0.488794E+06   0.651697E+06   0.651695E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602670E+00   0.487116E+06   0.487116E+06   0.434979E+00
   0.225017E-04   0.488794E+06   0.488794E+06   0.651696E+06   0.651694E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602670E+00   0.487116E+06   0.487116E+06   0.443766E+00
   0.229562E-04   0.488794E+06   0.488794E+06   0.651695E+06   0.651693E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602669E+00   0.487116E+06   0.487116E+06   0.452731E+00
   0.234200E-04   0.488794E+06   0.488794E+06   0.651693E+06   0.651691E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602669E+00   0.487116E+06   0.487116E+06   0.461876E+00
   0.238931E-04   0.488794E+06   0.488794E+06   0.651692E+06   0.651690E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602669E+00   0.487116E+06   0.487116E+06   0.471207E+00
   0.243758E-04   0.488794E+06   0.488794E+06   0.651691E+06   0.651688E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602669E+00   0.487116E+06   0.487116E+06   0.480726E+00
   0.248682E-04   0.488794E+06   0.488794E+06   0.651689E+06   0.651687E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602669E+00   0.487116E+06   0.487116E+06   0.490437E+00
   0.253705E-04   0.488794E+06   0.488794E+06   0.651688E+06   0.651685E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498320E+06  -0.602669E+00   0.487116E+06   0.487116E+06   0.500345E+00
   0.258831E-04   0.488794E+06   0.488794E+06   0.651686E+06   0.651684E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498319E+06  -0.602669E+00   0.487116E+06   0.487116E+06   0.510452E+00
   0.264059E-04   0.488794E+06   0.488794E+06   0.651684E+06   0.651682E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498319E+06  -0.602669E+00   0.487116E+06   0.487116E+06   0.520764E+00
   0.269394E-04   0.488794E+06   0.488794E+06   0.651683E+06   0.651680E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498319E+06  -0.602669E+00   0.487116E+06   0.487116E+06   0.531284E+00
   0.274836E-04   0.488794E+06   0.488793E+06   0.651681E+06   0.651678E+06   0.000000E+00   0.488794E+06   0.488794E+06   0.498319E+06  -0.602669E+00   0.487116E+06   0.487116E+06   0.542016E+00
   0.280388E-04   0.488793E+06   0.488793E+06   0.651679E+06   0.651676E+06   0.000000E+00   0.488793E+06   0.488793E+06   0.498319E+06  -0.602669E+00   0.487115E+06   0.487115E+06   0.552965E+00
   0.286052E-04   0.488793E+06   0.488793E+06   0.651677E+06   0.651674E+06   0.000000E+00   0.488793E+06   0.488793E+06   0.498319E+06  -0.602668E+00   0.487115E+06   0.487115E+06   0.564136E+00
   0.291831E-04   0.488793E+06   0.488793E+06   0.651675E+06   0.651672E+06   0.000000E+00   0.488793E+06   0.488793E+06   0.498319E+06  -0.602668E+00   0.487115E+06   0.487115E+06   0.575532E+00
   0.297726E-04   0.488793E+06   0.488793E+06   0.651673E+06   0.651670E+06   0.000000E+00   0.488793E+06   0.488793E+06   0.498319E+06  -0.602668E+00   0.487115E+06   0.487115E+06   0.587158E+00
   0.303741E-04   0.488793E+06   0.488793E+06   0.651671E+06   0.651668E+06   0.000000E+00   0.488793E+06   0.488793E+06   0.498319E+06  -0.602668E+00   0.487115E+06   0.487115E+06   0.599020E+00
   0.309877E-04   0.488793E+06   0.488793E+06   0.651668E+06   0.651665E+06   0.000000E+00   0.488793E+06   0.488793E+06   0.498319E+06  -0.602668E+00   0.487115E+06   0.487115E+06   0.611121E+00
   0.316137E-04   0.488793E+06   0.488793E+06   0.651666E+06   0.651663E+06   0.000000E+00   0.488793E+06   0.488793E+06   0.498319E+06  -0.602668E+00   0.487115E+06   0.487115E+06   0.623466E+00
   0.322523E-04   0.488793E+06   0.488793E+06   0.651664E+06   0.651660E+06   0.000000E+00   0.488793E+06   0.488793E+06   0.498318E+06  -0.602668E+00   0.487115E+06   0.487115E+06   0.636061E+00
   0.329038E-04   0.488793E+06   0.488793E+06   0.651661E+06   0.651657E+06   0.000000E+00   0.488793E+06   0.488793E+06   0.498318E+06  -0.602668E+00   0.487115E+06   0.487115E+06   0.648910E+00
   0.335685E-04   0.488793E+06   0.488793E+06   0.651658E+06   0.651655E+06   0.000000E+00   0.488793E+06   0.488793E+06   0.498318E+06  -0.602667E+00   0.487115E+06   0.487115E+06   0.662019E+00
   0.342467E-04   0.488793E+06   0.488793E+06   0.651656E+06   0.651652E+06   0.000000E+00   0.488793E+06   0.488793E+06   0.498318E+06  -0.602667E+00   0.487115E+06   0.487115E+06   0.675392E+00
   0.349385E-04   0.488793E+06   0.488793E+06   0.651653E+06   0.651649E+06   0.000000E+00   0.488793E+06   0.488793E+06   0.498318E+06  -0.602667E+00   0.487115E+06   0.487115E+06   0.689035E+00
   0.356443E-04   0.488793E+06   0.488792E+06   0.651650E+06   0.651645E+06   0.000000E+00   0.488793E+06   0.488793E+06   0.498318E+06  -0.602667E+00   0.487115E+06   0.487115E+06   0.702955E+00
   0.363643E-04   0.488793E+06   0.488792E+06   0.651647E+06   0.651642E+06   0.000000E+00   0.488793E+06   0.488793E+06   0.498318E+06  -0.602667E+00   0.487115E+06   0.487115E+06   0.717155E+00
   0.370990E-04   0.488792E+06   0.488792E+06   0.651643E+06   0.651639E+06   0.000000E+00   0.488792E+06   0.488792E+06   0.498318E+06  -0.602667E+00   0.487114E+06   0.487114E+06   0.731642E+00
   0.378484E-04   0.488792E+06   0.488792E+06   0.651640E+06   0.651635E+06   0.000000E+00   0.488792E+06   0.488792E+06   0.498317E+06  -0.602666E+00   0.487114E+06   0.487114E+06   0.746422E+00
   0.386130E-04   0.488792E+06   0.488792E+06   0.651636E+06   0.651631E+06   0.000000E+00   0.488792E+06   0.488792E+06   0.498317E+06  -0.602666E+00   0.487114E+06   0.487114E+06   0.761501E+00
   0.393930E-04   0.488792E+06   0.488792E+06   0.651633E+06   0.651628E+06   0.000000E+00   0.488792E+06   0.488792E+06   0.498317E+06  -0.602666E+00   0.487114E+06   0.487114E+06   0.776884E+00
   0.401888E-04   0.488792E+06   0.488792E+06   0.651629E+06   0.651623E+06   0.000000E+00   0.488792E+06   0.488792E+06   0.498317E+06  -0.602666E+00   0.487114E+06   0.487114E+06   0.792577E+00
   0.410007E-04   0.488792E+06   0.488792E+06   0.651625E+06   0.651619E+06   0.000000E+00   0.488792E+06   0.488792E+06   0.498317E+06  -0.602666E+00   0.487114E+06   0.487114E+06   0.808588E+00
   0.418290E-04   0.488792E+06   0.488792E+06   0.651621E+06   0.651615E+06   0.000000E+00   0.488792E+06   0.488792E+06   0.498317E+06  -0.602665E+00   0.487114E+06   0.487114E+06   0.824922E+00
   0.426740E-04   0.488792E+06   0.488792E+06   0.651616E+06   0.651610E+06   0.000000E+00   0.488792E+06   0.488792E+06   0.498316E+06  -0.602665E+00   0.487114E+06   0.487114E+06   0.841586E+00
   0.435360E-04   0.488792E+06   0.488791E+06   0.651612E+06   0.651606E+06   0.000000E+00   0.488792E+06   0.488792E+06   0.498316E+06  -0.602665E+00   0.487114E+06   0.487114E+06   0.858587E+00
   0.444155E-04   0.488791E+06   0.488791E+06   0.651607E+06   0.651601E+06   0.000000E+00   0.488791E+06   0.488791E+06   0.498316E+06  -0.602665E+00   0.487113E+06   0.487113E+06   0.875931E+00
   0.453128E-04   0.488791E+06   0.488791E+06   0.651602E+06   0.651596E+06   0.000000E+00   0.488791E+06   0.488791E+06   0.498316E+06  -0.602664E+00   0.487113E+06   0.487113E+06   0.893626E+00
   0.462281E-04   0.488791E+06   0.488791E+06   0.651597E+06   0.651590E+06   0.000000E+00   0.488791E+06   0.488791E+06   0.498316E+06  -0.602664E+00   0.487113E+06   0.487113E+06   0.911678E+00
   0.471620E-04   0.488791E+06   0.488791E+06   0.651592E+06   0.651585E+06   0.000000E+00   0.488791E+06   0.488791E+06   0.498315E+06  -0.602664E+00   0.487113E+06   0.487113E+06   0.930094E+00
   0.481147E-04   0.488791E+06   0.488791E+06   0.651587E+06   0.651579E+06   0.000000E+00   0.488791E+06   0.488791E+06   0.498315E+06  -0.602663E+00   0.487113E+06   0.487113E+06   0.948883E+00
   0.490867E-04   0.488791E+06   0.488790E+06   0.651581E+06   0.651573E+06   0.000000E+00   0.488791E+06   0.488791E+06   0.498315E+06  -0.602663E+00   0.487113E+06   0.487113E+06   0.968051E+00
   0.500783E-04   0.488790E+06   0.488790E+06   0.651575E+06   0.651567E+06   0.000000E+00   0.488790E+06   0.488790E+06   0.498315E+06  -0.602663E+00   0.487113E+06   0.487112E+06   0.987606E+00
   0.510900E-04   0.488790E+06   0.488790E+06   0.651569E+06   0.651560E+06   0.000000E+00   0.488790E+06   0.488790E+06   0.498314E+06  -0.602662E+00   0.487112E+06   0.487112E+06   0.100756E+01
   0.521221E-04   0.488790E+06   0.488790E+06   0.651562E+06   0.651553E+06   0.000000E+00   0.488790E+06   0.488790E+06   0.498314E+06  -0.602662E+00   0.487112E+06   0.487112E+06   0.102791E+01
   0.531750E-04   0.488790E+06   0.488790E+06   0.651556E+06   0.651546E+06   0.000000E+00   0.488790E+06   0.488790E+06   0.498314E+06  -0.602662E+00   0.487112E+06   0.487112E+06   0.104867E+01
   0.542492E-04   0.488790E+06   0.488789E+06   0.651549E+06   0.651539E+06   0.000000E+00   0.488790E+06   0.488790E+06   0.498313E+06  -0.602661E+00   0.487112E+06   0.487112E+06   0.106986E+01
   0.553451E-04   0.488790E+06   0.488789E+06   0.651541E+06   0.651531E+06   0.000000E+00   0.488790E+06   0.488790E+06   0.498313E+06  -0.602661E+00   0.487112E+06   0.487112E+06   0.109147E+01
   0.564632E-04   0.488789E+06   0.488789E+06   0.651534E+06   0.651523E+06   0.000000E+00   0.488789E+06   0.488789E+06   0.498313E+06  -0.602660E+00   0.487111E+06   0.487111E+06   0.111352E+01
   0.576038E-04   0.488789E+06   0.488789E+06   0.651526E+06   0.651515E+06   0.000000E+00   0.488789E+06   0.488789E+06   0.498312E+06  -0.602660E+00   0.487111E+06   0.487111E+06   0.113601E+01
   0.587675E-04   0.488789E+06   0.488789E+06   0.651518E+06   0.651506E+06   0.000000E+00   0.488789E+06   0.488789E+06   0.498312E+06  -0.602660E+00   0.487111E+06   0.487111E+06   0.115896E+01
   0.599547E-04   0.488789E+06   0.488788E+06   0.651509E+06   0.651497E+06   0.000000E+00   0.488789E+06   0.488789E+06   0.498312E+06  -0.602659E+00   0.487111E+06   0.487111E+06   0.118237E+01
   0.611658E-04   0.488788E+06   0.488788E+06   0.651500E+06   0.651488E+06   0.000000E+00   0.488788E+06   0.488788E+06   0.498311E+06  -0.602659E+00   0.487110E+06   0.487110E+06   0.120625E+01
   0.624015E-04   0.488788E+06   0.488788E+06   0.651491E+06   0.651478E+06   0.000000E+00   0.488788E+06   0.488788E+06   0.498311E+06  -0.602658E+00   0.487110E+06   0.487110E+06   0.123062E+01
   0.636621E-04   0.488788E+06   0.488788E+06   0.651482E+06   0.651468E+06   0.000000E+00   0.488788E+06   0.488788E+06   0.498310E+06  -0.602657E+00   0.487110E+06   0.487110E+06   0.125548E+01
   0.649481E-04   0.488788E+06   0.488787E+06   0.651472E+06   0.651458E+06   0.000000E+00   0.488788E+06   0.488788E+06   0.498310E+06  -0.602657E+00   0.487110E+06   0.487110E+06   0.128084E+01
   0.662602E-04   0.488787E+06   0.488787E+06   0.651461E+06   0.651446E+06   0.000000E+00   0.488787E+06   0.488787E+06   0.498310E+06  -0.602656E+00   0.487109E+06   0.487109E+06   0.130671E+01
   0.675987E-04   0.488787E+06   0.488787E+06   0.651450E+06   0.651435E+06   0.000000E+00   0.488787E+06   0.488787E+06   0.498309E+06  -0.602656E+00   0.487109E+06   0.487109E+06   0.133311E+01
   0.689643E-04   0.488787E+06   0.488786E+06   0.651439E+06   0.651423E+06   0.000000E+00   0.488787E+06   0.488787E+06   0.498309E+06  -0.602655E+00   0.487109E+06   0.487109E+06   0.136004E+01
   0.703575E-04   0.488786E+06   0.488786E+06   0.651427E+06   0.651411E+06   0.000000E+00   0.488786E+06   0.488786E+06   0.498308E+06  -0.602654E+00   0.487108E+06   0.487108E+06   0.138751E+01
   0.717788E-04   0.488786E+06   0.488786E+06   0.651415E+06   0.651398E+06   0.000000E+00   0.488786E+06   0.488786E+06   0.498308E+06  -0.602654E+00   0.487108E+06   0.487108E+06   0.141554E+01
   0.732288E-04   0.488786E+06   0.488785E+06   0.651402E+06   0.651385E+06   0.000000E+00   0.488786E+06   0.488786E+06   0.498307E+06  -0.602653E+00   0.487108E+06   0.487108E+06   0.144413E+01
   0.747081E-04   0.488785E+06   0.488785E+06   0.651389E+06   0.651371E+06   0.000000E+00   0.488785E+06   0.488785E+06   0.498306E+06  -0.602652E+00   0.487107E+06   0.487107E+06   0.147330E+01
   0.762173E-04   0.488785E+06   0.488784E+06   0.651376E+06   0.651356E+06   0.000000E+00   0.488785E+06   0.488785E+06   0.498306E+06  -0.602652E+00   0.487107E+06   0.487107E+06   0.150306E+01
   0.777570E-04   0.488784E+06   0.488784E+06   0.651361E+06   0.651341E+06   0.000000E+00   0.488784E+06   0.488784E+06   0.498305E+06  -0.602651E+00   0.487107E+06   0.487106E+06   0.153343E+01
   0.793278E-04   0.488784E+06   0.488783E+06   0.651346E+06   0.651325E+06   0.000000E+00   0.488784E+06   0.488784E+06   0.498305E+06  -0.602650E+00   0.487106E+06   0.487106E+06   0.156440E+01
   0.809303E-04   0.488784E+06   0.488783E+06   0.651331E+06   0.651309E+06   0.000000E+00   0.488783E+06   0.488783E+06   0.498304E+06  -0.602649E+00   0.487106E+06   0.487106E+06   0.159600E+01
   0.825652E-04   0.488783E+06   0.488782E+06   0.651315E+06   0.651292E+06   0.000000E+00   0.488783E+06   0.488783E+06   0.498303E+06  -0.602648E+00   0.487105E+06   0.487105E+06   0.162824E+01
   0.842332E-04   0.488783E+06   0.488782E+06   0.651298E+06   0.651274E+06   0.000000E+00   0.488782E+06   0.488782E+06   0.498302E+06  -0.602647E+00   0.487105E+06   0.487105E+06   0.166113E+01
   0.859348E-04   0.488782E+06   0.488781E+06   0.651280E+06   0.651256E+06   0.000000E+00   0.488782E+06   0.488782E+06   0.498302E+06  -0.602646E+00   0.487104E+06   0.487104E+06   0.169468E+01
   0.876708E-04   0.488782E+06   0.488781E+06   0.651262E+06   0.651236E+06   0.000000E+00   0.488781E+06   0.488781E+06   0.498301E+06  -0.602645E+00   0.487104E+06   0.487104E+06   0.172891E+01
   0.894418E-04   0.488781E+06   0.488780E+06   0.651243E+06   0.651216E+06   0.000000E+00   0.488781E+06   0.488781E+06   0.498300E+06  -0.602644E+00   0.487103E+06   0.487103E+06   0.176384E+01
   0.912487E-04   0.488780E+06   0.488780E+06   0.651224E+06   0.651196E+06   0.000000E+00   0.488780E+06   0.488780E+06   0.498299E+06  -0.602643E+00   0.487103E+06   0.487103E+06   0.179946E+01
   0.930921E-04   0.488780E+06   0.488779E+06   0.651203E+06   0.651174E+06   0.000000E+00   0.488780E+06   0.488780E+06   0.498298E+06  -0.602642E+00   0.487102E+06   0.487102E+06   0.183581E+01
   0.949726E-04   0.488779E+06   0.488778E+06   0.651182E+06   0.651151E+06   0.000000E+00   0.488779E+06   0.488779E+06   0.498297E+06  -0.602641E+00   0.487102E+06   0.487101E+06   0.187289E+01
   0.968912E-04   0.488779E+06   0.488778E+06   0.651159E+06   0.651128E+06   0.000000E+00   0.488778E+06   0.488778E+06   0.498296E+06  -0.602639E+00   0.487101E+06   0.487101E+06   0.191072E+01
   0.988485E-04   0.488778E+06   0.488777E+06   0.651136E+06   0.651104E+06   0.000000E+00   0.488778E+06   0.488778E+06   0.498295E+06  -0.602638E+00   0.487100E+06   0.487100E+06   0.194932E+01
   0.100845E-03   0.488777E+06   0.488776E+06   0.651112E+06   0.651078E+06   0.000000E+00   0.488777E+06   0.488777E+06   0.498294E+06  -0.602637E+00   0.487100E+06   0.487099E+06   0.198869E+01
   0.102883E-03   0.488777E+06   0.488776E+06   0.651087E+06   0.651052E+06   0.000000E+00   0.488776E+06   0.488776E+06   0.498293E+06  -0.602635E+00   0.487099E+06   0.487099E+06   0.202886E+01
   0.104961E-03   0.488776E+06   0.488775E+06   0.651061E+06   0.651024E+06   0.000000E+00   0.488776E+06   0.488776E+06   0.498292E+06  -0.602634E+00   0.487098E+06   0.487098E+06   0.206984E+01
   0.107081E-03   0.488775E+06   0.488774E+06   0.651034E+06   0.650996E+06   0.000000E+00   0.488775E+06   0.488775E+06   0.498291E+06  -0.602632E+00   0.487097E+06   0.487097E+06   0.211165E+01
   0.109245E-03   0.488774E+06   0.488773E+06   0.651006E+06   0.650966E+06   0.000000E+00   0.488774E+06   0.488774E+06   0.498290E+06  -0.602631E+00   0.487097E+06   0.487096E+06   0.215430E+01
   0.111451E-03   0.488773E+06   0.488772E+06   0.650976E+06   0.650935E+06   0.000000E+00   0.488773E+06   0.488773E+06   0.498288E+06  -0.602629E+00   0.487096E+06   0.487096E+06   0.219781E+01
   0.113703E-03   0.488773E+06   0.488771E+06   0.650946E+06   0.650902E+06   0.000000E+00   0.488772E+06   0.488772E+06   0.498287E+06  -0.602627E+00   0.487095E+06   0.487095E+06   0.224220E+01
   0.116000E-03   0.488772E+06   0.488770E+06   0.650914E+06   0.650869E+06   0.000000E+00   0.488771E+06   0.488771E+06   0.498286E+06  -0.602626E+00   0.487094E+06   0.487094E+06   0.228749E+01
   0.118343E-03   0.488771E+06   0.488769E+06   0.650881E+06   0.650834E+06   0.000000E+00   0.488770E+06   0.488770E+06   0.498284E+06  -0.602624E+00   0.487093E+06   0.487093E+06   0.233369E+01
   0.120734E-03   0.488770E+06   0.488768E+06   0.650846E+06   0.650797E+06   0.000000E+00   0.488769E+06   0.488769E+06   0.498283E+06  -0.602622E+00   0.487092E+06   0.487092E+06   0.238082E+01
   0.123173E-03   0.488769E+06   0.488767E+06   0.650810E+06   0.650760E+06   0.000000E+00   0.488768E+06   0.488768E+06   0.498281E+06  -0.602620E+00   0.487091E+06   0.487091E+06   0.242891E+01
   0.125661E-03   0.488768E+06   0.488766E+06   0.650773E+06   0.650720E+06   0.000000E+00   0.488767E+06   0.488767E+06   0.498280E+06  -0.602618E+00   0.487090E+06   0.487090E+06   0.247797E+01
   0.128200E-03   0.488766E+06   0.488765E+06   0.650734E+06   0.650679E+06   0.000000E+00   0.488766E+06   0.488766E+06   0.498278E+06  -0.602616E+00   0.487089E+06   0.487089E+06   0.252801E+01
   0.130789E-03   0.488765E+06   0.488764E+06   0.650694E+06   0.650636E+06   0.000000E+00   0.488765E+06   0.488765E+06   0.498276E+06  -0.602613E+00   0.487088E+06   0.487088E+06   0.257907E+01
   0.133432E-03   0.488764E+06   0.488763E+06   0.650652E+06   0.650592E+06   0.000000E+00   0.488764E+06   0.488764E+06   0.498274E+06  -0.602611E+00   0.487087E+06   0.487086E+06   0.263116E+01
   0.136127E-03   0.488763E+06   0.488761E+06   0.650608E+06   0.650546E+06   0.000000E+00   0.488763E+06   0.488763E+06   0.498272E+06  -0.602609E+00   0.487085E+06   0.487085E+06   0.268430E+01
   0.138877E-03   0.488762E+06   0.488760E+06   0.650562E+06   0.650498E+06   0.000000E+00   0.488761E+06   0.488761E+06   0.498270E+06  -0.602606E+00   0.487084E+06   0.487084E+06   0.273851E+01
   0.141682E-03   0.488760E+06   0.488758E+06   0.650515E+06   0.650447E+06   0.000000E+00   0.488760E+06   0.488760E+06   0.498268E+06  -0.602603E+00   0.487083E+06   0.487082E+06   0.279382E+01
