#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.131128E-04   0.249858E+07   0.249858E+07   0.333113E+07   0.333113E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250832E+07  -0.600412E+00   0.249318E+07   0.249318E+07   0.618806E-01
   0.133777E-04   0.249858E+07   0.249858E+07   0.333112E+07   0.333112E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250832E+07  -0.600412E+00   0.249318E+07   0.249318E+07   0.631307E-01
   0.136479E-04   0.249858E+07   0.249858E+07   0.333111E+07   0.333110E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250832E+07  -0.600412E+00   0.249318E+07   0.249318E+07   0.644060E-01
   0.139237E-04   0.249858E+07   0.249858E+07   0.333110E+07   0.333109E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250832E+07  -0.600412E+00   0.249318E+07   0.249318E+07   0.657070E-01
   0.142049E-04   0.249858E+07   0.249858E+07   0.333108E+07   0.333108E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250832E+07  -0.600412E+00   0.249318E+07   0.249318E+07   0.670344E-01
   0.144919E-04   0.249858E+07   0.249858E+07   0.333107E+07   0.333106E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250832E+07  -0.600412E+00   0.249317E+07   0.249317E+07   0.683886E-01
   0.147846E-04   0.249858E+07   0.249858E+07   0.333105E+07   0.333105E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250832E+07  -0.600411E+00   0.249317E+07   0.249317E+07   0.697701E-01
   0.150833E-04   0.249858E+07   0.249858E+07   0.333104E+07   0.333103E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250831E+07  -0.600411E+00   0.249317E+07   0.249317E+07   0.711795E-01
   0.153880E-04   0.249858E+07   0.249858E+07   0.333102E+07   0.333101E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250831E+07  -0.600411E+00   0.249317E+07   0.249317E+07   0.726174E-01
   0.156989E-04   0.249858E+07   0.249858E+07   0.333100E+07   0.333100E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250831E+07  -0.600411E+00   0.249317E+07   0.249317E+07   0.740843E-01
   0.160160E-04   0.249858E+07   0.249858E+07   0.333098E+07   0.333098E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250831E+07  -0.600411E+00   0.249317E+07   0.249317E+07   0.755809E-01
   0.163396E-04   0.249858E+07   0.249858E+07   0.333096E+07   0.333096E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250831E+07  -0.600411E+00   0.249317E+07   0.249317E+07   0.771077E-01
   0.166696E-04   0.249858E+07   0.249858E+07   0.333095E+07   0.333094E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250831E+07  -0.600411E+00   0.249317E+07   0.249317E+07   0.786654E-01
   0.170064E-04   0.249858E+07   0.249858E+07   0.333093E+07   0.333092E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250831E+07  -0.600411E+00   0.249317E+07   0.249317E+07   0.802545E-01
   0.173499E-04   0.249858E+07   0.249858E+07   0.333090E+07   0.333090E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250831E+07  -0.600411E+00   0.249317E+07   0.249317E+07   0.818757E-01
   0.177004E-04   0.249858E+07   0.249858E+07   0.333088E+07   0.333088E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250831E+07  -0.600411E+00   0.249317E+07   0.249317E+07   0.835297E-01
   0.180580E-04   0.249858E+07   0.249858E+07   0.333086E+07   0.333085E+07   0.000000E+00   0.249858E+07   0.249858E+07   0.250831E+07  -0.600411E+00   0.249317E+07   0.249317E+07   0.852170E-01
   0.184228E-04   0.249857E+07   0.249857E+07   0.333084E+07   0.333083E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600411E+00   0.249317E+07   0.249317E+07   0.869385E-01
   0.187950E-04   0.249857E+07   0.249857E+07   0.333081E+07   0.333080E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600411E+00   0.249317E+07   0.249317E+07   0.886947E-01
   0.191746E-04   0.249857E+07   0.249857E+07   0.333079E+07   0.333078E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600411E+00   0.249317E+07   0.249317E+07   0.904864E-01
   0.195620E-04   0.249857E+07   0.249857E+07   0.333076E+07   0.333075E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600411E+00   0.249317E+07   0.249317E+07   0.923143E-01
   0.199572E-04   0.249857E+07   0.249857E+07   0.333073E+07   0.333072E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600410E+00   0.249317E+07   0.249317E+07   0.941791E-01
   0.203603E-04   0.249857E+07   0.249857E+07   0.333070E+07   0.333069E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600410E+00   0.249317E+07   0.249317E+07   0.960816E-01
   0.207716E-04   0.249857E+07   0.249857E+07   0.333067E+07   0.333066E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600410E+00   0.249317E+07   0.249317E+07   0.980225E-01
   0.211913E-04   0.249857E+07   0.249857E+07   0.333064E+07   0.333063E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600410E+00   0.249317E+07   0.249317E+07   0.100003E+00
   0.216194E-04   0.249857E+07   0.249857E+07   0.333061E+07   0.333060E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600410E+00   0.249317E+07   0.249317E+07   0.102023E+00
   0.220561E-04   0.249857E+07   0.249857E+07   0.333057E+07   0.333056E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600410E+00   0.249317E+07   0.249317E+07   0.104084E+00
   0.225017E-04   0.249857E+07   0.249857E+07   0.333054E+07   0.333053E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600410E+00   0.249317E+07   0.249317E+07   0.106186E+00
   0.229562E-04   0.249857E+07   0.249857E+07   0.333050E+07   0.333049E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600410E+00   0.249317E+07   0.249317E+07   0.108331E+00
   0.234200E-04   0.249857E+07   0.249857E+07   0.333046E+07   0.333045E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600410E+00   0.249317E+07   0.249317E+07   0.110520E+00
   0.238931E-04   0.249857E+07   0.249857E+07   0.333042E+07   0.333041E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600409E+00   0.249317E+07   0.249317E+07   0.112752E+00
   0.243758E-04   0.249857E+07   0.249857E+07   0.333038E+07   0.333037E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600409E+00   0.249317E+07   0.249317E+07   0.115030E+00
   0.248682E-04   0.249857E+07   0.249857E+07   0.333034E+07   0.333033E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600409E+00   0.249317E+07   0.249317E+07   0.117354E+00
   0.253705E-04   0.249857E+07   0.249857E+07   0.333029E+07   0.333028E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250831E+07  -0.600409E+00   0.249317E+07   0.249317E+07   0.119724E+00
   0.258831E-04   0.249857E+07   0.249857E+07   0.333025E+07   0.333023E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250830E+07  -0.600409E+00   0.249317E+07   0.249317E+07   0.122143E+00
   0.264059E-04   0.249857E+07   0.249857E+07   0.333020E+07   0.333018E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250830E+07  -0.600409E+00   0.249317E+07   0.249317E+07   0.124610E+00
   0.269394E-04   0.249857E+07   0.249857E+07   0.333015E+07   0.333013E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250830E+07  -0.600409E+00   0.249317E+07   0.249317E+07   0.127127E+00
   0.274836E-04   0.249857E+07   0.249857E+07   0.333010E+07   0.333008E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250830E+07  -0.600408E+00   0.249317E+07   0.249317E+07   0.129695E+00
   0.280388E-04   0.249857E+07   0.249857E+07   0.333004E+07   0.333002E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250830E+07  -0.600408E+00   0.249316E+07   0.249316E+07   0.132315E+00
   0.286052E-04   0.249857E+07   0.249857E+07   0.332998E+07   0.332997E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250830E+07  -0.600408E+00   0.249316E+07   0.249316E+07   0.134988E+00
   0.291831E-04   0.249857E+07   0.249857E+07   0.332992E+07   0.332991E+07   0.000000E+00   0.249857E+07   0.249857E+07   0.250830E+07  -0.600408E+00   0.249316E+07   0.249316E+07   0.137714E+00
   0.297726E-04   0.249856E+07   0.249856E+07   0.332986E+07   0.332984E+07   0.000000E+00   0.249856E+07   0.249856E+07   0.250830E+07  -0.600408E+00   0.249316E+07   0.249316E+07   0.140496E+00
   0.303741E-04   0.249856E+07   0.249856E+07   0.332980E+07   0.332978E+07   0.000000E+00   0.249856E+07   0.249856E+07   0.250830E+07  -0.600407E+00   0.249316E+07   0.249316E+07   0.143334E+00
   0.309877E-04   0.249856E+07   0.249856E+07   0.332973E+07   0.332971E+07   0.000000E+00   0.249856E+07   0.249856E+07   0.250830E+07  -0.600407E+00   0.249316E+07   0.249316E+07   0.146230E+00
   0.316137E-04   0.249856E+07   0.249856E+07   0.332966E+07   0.332964E+07   0.000000E+00   0.249856E+07   0.249856E+07   0.250830E+07  -0.600407E+00   0.249316E+07   0.249316E+07   0.149184E+00
   0.322523E-04   0.249856E+07   0.249856E+07   0.332959E+07   0.332957E+07   0.000000E+00   0.249856E+07   0.249856E+07   0.250830E+07  -0.600407E+00   0.249316E+07   0.249316E+07   0.152197E+00
   0.329038E-04   0.249856E+07   0.249856E+07   0.332951E+07   0.332949E+07   0.000000E+00   0.249856E+07   0.249856E+07   0.250830E+07  -0.600406E+00   0.249316E+07   0.249316E+07   0.155271E+00
   0.335685E-04   0.249856E+07   0.249856E+07   0.332943E+07   0.332941E+07   0.000000E+00   0.249856E+07   0.249856E+07   0.250829E+07  -0.600406E+00   0.249316E+07   0.249316E+07   0.158408E+00
   0.342467E-04   0.249856E+07   0.249856E+07   0.332935E+07   0.332933E+07   0.000000E+00   0.249856E+07   0.249856E+07   0.250829E+07  -0.600406E+00   0.249316E+07   0.249316E+07   0.161608E+00
   0.349385E-04   0.249856E+07   0.249856E+07   0.332927E+07   0.332924E+07   0.000000E+00   0.249856E+07   0.249856E+07   0.250829E+07  -0.600406E+00   0.249316E+07   0.249316E+07   0.164872E+00
   0.356443E-04   0.249856E+07   0.249856E+07   0.332918E+07   0.332915E+07   0.000000E+00   0.249856E+07   0.249856E+07   0.250829E+07  -0.600405E+00   0.249316E+07   0.249316E+07   0.168202E+00
   0.363643E-04   0.249856E+07   0.249856E+07   0.332909E+07   0.332906E+07   0.000000E+00   0.249856E+07   0.249856E+07   0.250829E+07  -0.600405E+00   0.249316E+07   0.249316E+07   0.171600E+00
   0.370990E-04   0.249856E+07   0.249856E+07   0.332899E+07   0.332896E+07   0.000000E+00   0.249856E+07   0.249856E+07   0.250829E+07  -0.600405E+00   0.249315E+07   0.249315E+07   0.175066E+00
   0.378484E-04   0.249856E+07   0.249856E+07   0.332889E+07   0.332886E+07   0.000000E+00   0.249856E+07   0.249856E+07   0.250829E+07  -0.600405E+00   0.249315E+07   0.249315E+07   0.178602E+00
   0.386130E-04   0.249855E+07   0.249855E+07   0.332878E+07   0.332875E+07   0.000000E+00   0.249855E+07   0.249855E+07   0.250829E+07  -0.600404E+00   0.249315E+07   0.249315E+07   0.182210E+00
   0.393930E-04   0.249855E+07   0.249855E+07   0.332868E+07   0.332864E+07   0.000000E+00   0.249855E+07   0.249855E+07   0.250828E+07  -0.600404E+00   0.249315E+07   0.249315E+07   0.185891E+00
   0.401888E-04   0.249855E+07   0.249855E+07   0.332856E+07   0.332853E+07   0.000000E+00   0.249855E+07   0.249855E+07   0.250828E+07  -0.600403E+00   0.249315E+07   0.249315E+07   0.189645E+00
   0.410007E-04   0.249855E+07   0.249855E+07   0.332845E+07   0.332841E+07   0.000000E+00   0.249855E+07   0.249855E+07   0.250828E+07  -0.600403E+00   0.249315E+07   0.249315E+07   0.193476E+00
   0.418290E-04   0.249855E+07   0.249855E+07   0.332832E+07   0.332829E+07   0.000000E+00   0.249855E+07   0.249855E+07   0.250828E+07  -0.600403E+00   0.249315E+07   0.249315E+07   0.197384E+00
   0.426740E-04   0.249855E+07   0.249855E+07   0.332820E+07   0.332816E+07   0.000000E+00   0.249855E+07   0.249855E+07   0.250828E+07  -0.600402E+00   0.249315E+07   0.249315E+07   0.201371E+00
   0.435360E-04   0.249855E+07   0.249855E+07   0.332806E+07   0.332803E+07   0.000000E+00   0.249855E+07   0.249855E+07   0.250828E+07  -0.600402E+00   0.249315E+07   0.249315E+07   0.205438E+00
   0.444155E-04   0.249855E+07   0.249855E+07   0.332793E+07   0.332789E+07   0.000000E+00   0.249855E+07   0.249855E+07   0.250827E+07  -0.600401E+00   0.249314E+07   0.249314E+07   0.209588E+00
   0.453128E-04   0.249854E+07   0.249854E+07   0.332778E+07   0.332774E+07   0.000000E+00   0.249854E+07   0.249854E+07   0.250827E+07  -0.600401E+00   0.249314E+07   0.249314E+07   0.213821E+00
   0.462281E-04   0.249854E+07   0.249854E+07   0.332764E+07   0.332759E+07   0.000000E+00   0.249854E+07   0.249854E+07   0.250827E+07  -0.600400E+00   0.249314E+07   0.249314E+07   0.218140E+00
   0.471620E-04   0.249854E+07   0.249854E+07   0.332748E+07   0.332743E+07   0.000000E+00   0.249854E+07   0.249854E+07   0.250827E+07  -0.600400E+00   0.249314E+07   0.249314E+07   0.222546E+00
   0.481147E-04   0.249854E+07   0.249854E+07   0.332732E+07   0.332727E+07   0.000000E+00   0.249854E+07   0.249854E+07   0.250827E+07  -0.600399E+00   0.249314E+07   0.249314E+07   0.227041E+00
   0.490867E-04   0.249854E+07   0.249854E+07   0.332715E+07   0.332710E+07   0.000000E+00   0.249854E+07   0.249854E+07   0.250826E+07  -0.600399E+00   0.249314E+07   0.249314E+07   0.231627E+00
   0.500783E-04   0.249854E+07   0.249854E+07   0.332698E+07   0.332692E+07   0.000000E+00   0.249854E+07   0.249854E+07   0.250826E+07  -0.600398E+00   0.249314E+07   0.249314E+07   0.236305E+00
   0.510900E-04   0.249853E+07   0.249853E+07   0.332679E+07   0.332674E+07   0.000000E+00   0.249853E+07   0.249853E+07   0.250826E+07  -0.600398E+00   0.249313E+07   0.249313E+07   0.241078E+00
   0.521221E-04   0.249853E+07   0.249853E+07   0.332660E+07   0.332655E+07   0.000000E+00   0.249853E+07   0.249853E+07   0.250826E+07  -0.600397E+00   0.249313E+07   0.249313E+07   0.245947E+00
   0.531750E-04   0.249853E+07   0.249853E+07   0.332641E+07   0.332635E+07   0.000000E+00   0.249853E+07   0.249853E+07   0.250826E+07  -0.600396E+00   0.249313E+07   0.249313E+07   0.250915E+00
   0.542492E-04   0.249853E+07   0.249853E+07   0.332620E+07   0.332614E+07   0.000000E+00   0.249853E+07   0.249853E+07   0.250825E+07  -0.600396E+00   0.249313E+07   0.249313E+07   0.255983E+00
   0.553451E-04   0.249853E+07   0.249853E+07   0.332599E+07   0.332592E+07   0.000000E+00   0.249853E+07   0.249853E+07   0.250825E+07  -0.600395E+00   0.249313E+07   0.249313E+07   0.261153E+00
   0.564632E-04   0.249852E+07   0.249852E+07   0.332576E+07   0.332570E+07   0.000000E+00   0.249852E+07   0.249852E+07   0.250825E+07  -0.600394E+00   0.249312E+07   0.249312E+07   0.266427E+00
   0.576038E-04   0.249852E+07   0.249852E+07   0.332553E+07   0.332546E+07   0.000000E+00   0.249852E+07   0.249852E+07   0.250824E+07  -0.600394E+00   0.249312E+07   0.249312E+07   0.271808E+00
   0.587675E-04   0.249852E+07   0.249852E+07   0.332529E+07   0.332522E+07   0.000000E+00   0.249852E+07   0.249852E+07   0.250824E+07  -0.600393E+00   0.249312E+07   0.249312E+07   0.277298E+00
   0.599547E-04   0.249852E+07   0.249852E+07   0.332504E+07   0.332497E+07   0.000000E+00   0.249852E+07   0.249852E+07   0.250824E+07  -0.600392E+00   0.249312E+07   0.249312E+07   0.282898E+00
   0.611658E-04   0.249851E+07   0.249851E+07   0.332478E+07   0.332470E+07   0.000000E+00   0.249851E+07   0.249851E+07   0.250823E+07  -0.600391E+00   0.249311E+07   0.249311E+07   0.288612E+00
   0.624015E-04   0.249851E+07   0.249851E+07   0.332451E+07   0.332443E+07   0.000000E+00   0.249851E+07   0.249851E+07   0.250823E+07  -0.600390E+00   0.249311E+07   0.249311E+07   0.294440E+00
   0.636621E-04   0.249851E+07   0.249851E+07   0.332423E+07   0.332414E+07   0.000000E+00   0.249851E+07   0.249851E+07   0.250823E+07  -0.600389E+00   0.249311E+07   0.249311E+07   0.300387E+00
   0.649481E-04   0.249851E+07   0.249851E+07   0.332393E+07   0.332384E+07   0.000000E+00   0.249851E+07   0.249851E+07   0.250822E+07  -0.600388E+00   0.249311E+07   0.249311E+07   0.306453E+00
   0.662602E-04   0.249850E+07   0.249850E+07   0.332363E+07   0.332354E+07   0.000000E+00   0.249850E+07   0.249850E+07   0.250822E+07  -0.600387E+00   0.249310E+07   0.249310E+07   0.312642E+00
   0.675987E-04   0.249850E+07   0.249850E+07   0.332331E+07   0.332321E+07   0.000000E+00   0.249850E+07   0.249850E+07   0.250822E+07  -0.600386E+00   0.249310E+07   0.249310E+07   0.318956E+00
   0.689643E-04   0.249850E+07   0.249850E+07   0.332298E+07   0.332288E+07   0.000000E+00   0.249850E+07   0.249850E+07   0.250821E+07  -0.600385E+00   0.249310E+07   0.249310E+07   0.325397E+00
   0.703575E-04   0.249849E+07   0.249849E+07   0.332263E+07   0.332253E+07   0.000000E+00   0.249849E+07   0.249849E+07   0.250821E+07  -0.600384E+00   0.249309E+07   0.249309E+07   0.331968E+00
   0.717788E-04   0.249849E+07   0.249849E+07   0.332227E+07   0.332217E+07   0.000000E+00   0.249849E+07   0.249849E+07   0.250820E+07  -0.600383E+00   0.249309E+07   0.249309E+07   0.338672E+00
   0.732288E-04   0.249849E+07   0.249849E+07   0.332190E+07   0.332179E+07   0.000000E+00   0.249849E+07   0.249849E+07   0.250820E+07  -0.600382E+00   0.249309E+07   0.249309E+07   0.345511E+00
   0.747081E-04   0.249848E+07   0.249848E+07   0.332151E+07   0.332139E+07   0.000000E+00   0.249848E+07   0.249848E+07   0.250819E+07  -0.600380E+00   0.249308E+07   0.249308E+07   0.352488E+00
   0.762173E-04   0.249848E+07   0.249848E+07   0.332110E+07   0.332098E+07   0.000000E+00   0.249848E+07   0.249848E+07   0.250819E+07  -0.600379E+00   0.249308E+07   0.249308E+07   0.359606E+00
   0.777570E-04   0.249847E+07   0.249847E+07   0.332068E+07   0.332056E+07   0.000000E+00   0.249847E+07   0.249847E+07   0.250818E+07  -0.600378E+00   0.249307E+07   0.249307E+07   0.366867E+00
   0.793278E-04   0.249847E+07   0.249847E+07   0.332024E+07   0.332011E+07   0.000000E+00   0.249847E+07   0.249847E+07   0.250818E+07  -0.600376E+00   0.249307E+07   0.249307E+07   0.374275E+00
   0.809303E-04   0.249847E+07   0.249846E+07   0.331979E+07   0.331965E+07   0.000000E+00   0.249847E+07   0.249847E+07   0.250817E+07  -0.600375E+00   0.249307E+07   0.249307E+07   0.381833E+00
   0.825652E-04   0.249846E+07   0.249846E+07   0.331931E+07   0.331917E+07   0.000000E+00   0.249846E+07   0.249846E+07   0.250816E+07  -0.600373E+00   0.249306E+07   0.249306E+07   0.389543E+00
   0.842332E-04   0.249846E+07   0.249846E+07   0.331882E+07   0.331867E+07   0.000000E+00   0.249846E+07   0.249846E+07   0.250816E+07  -0.600372E+00   0.249306E+07   0.249306E+07   0.397408E+00
   0.859348E-04   0.249845E+07   0.249845E+07   0.331831E+07   0.331815E+07   0.000000E+00   0.249845E+07   0.249845E+07   0.250815E+07  -0.600370E+00   0.249305E+07   0.249305E+07   0.405432E+00
   0.876708E-04   0.249845E+07   0.249844E+07   0.331777E+07   0.331761E+07   0.000000E+00   0.249845E+07   0.249845E+07   0.250814E+07  -0.600368E+00   0.249305E+07   0.249305E+07   0.413618E+00
   0.894418E-04   0.249844E+07   0.249844E+07   0.331721E+07   0.331705E+07   0.000000E+00   0.249844E+07   0.249844E+07   0.250814E+07  -0.600367E+00   0.249304E+07   0.249304E+07   0.421969E+00
   0.912487E-04   0.249843E+07   0.249843E+07   0.331663E+07   0.331646E+07   0.000000E+00   0.249843E+07   0.249843E+07   0.250813E+07  -0.600365E+00   0.249304E+07   0.249304E+07   0.430488E+00
   0.930921E-04   0.249843E+07   0.249843E+07   0.331603E+07   0.331585E+07   0.000000E+00   0.249843E+07   0.249843E+07   0.250812E+07  -0.600363E+00   0.249303E+07   0.249303E+07   0.439180E+00
   0.949726E-04   0.249842E+07   0.249842E+07   0.331540E+07   0.331522E+07   0.000000E+00   0.249842E+07   0.249842E+07   0.250811E+07  -0.600361E+00   0.249302E+07   0.249302E+07   0.448046E+00
   0.968912E-04   0.249842E+07   0.249841E+07   0.331475E+07   0.331456E+07   0.000000E+00   0.249842E+07   0.249842E+07   0.250811E+07  -0.600359E+00   0.249302E+07   0.249302E+07   0.457091E+00
   0.988485E-04   0.249841E+07   0.249841E+07   0.331407E+07   0.331387E+07   0.000000E+00   0.249841E+07   0.249841E+07   0.250810E+07  -0.600356E+00   0.249301E+07   0.249301E+07   0.466319E+00
   0.100845E-03   0.249840E+07   0.249840E+07   0.331336E+07   0.331316E+07   0.000000E+00   0.249840E+07   0.249840E+07   0.250809E+07  -0.600354E+00   0.249300E+07   0.249300E+07   0.475733E+00
   0.102883E-03   0.249839E+07   0.249839E+07   0.331263E+07   0.331241E+07   0.000000E+00   0.249839E+07   0.249839E+07   0.250808E+07  -0.600352E+00   0.249300E+07   0.249300E+07   0.485336E+00
   0.104961E-03   0.249839E+07   0.249839E+07   0.331186E+07   0.331164E+07   0.000000E+00   0.249839E+07   0.249839E+07   0.250807E+07  -0.600349E+00   0.249299E+07   0.249299E+07   0.495133E+00
   0.107081E-03   0.249838E+07   0.249838E+07   0.331107E+07   0.331083E+07   0.000000E+00   0.249838E+07   0.249838E+07   0.250806E+07  -0.600347E+00   0.249298E+07   0.249298E+07   0.505127E+00
   0.109245E-03   0.249837E+07   0.249837E+07   0.331024E+07   0.330999E+07   0.000000E+00   0.249837E+07   0.249837E+07   0.250805E+07  -0.600344E+00   0.249297E+07   0.249297E+07   0.515323E+00
   0.111451E-03   0.249836E+07   0.249836E+07   0.330938E+07   0.330912E+07   0.000000E+00   0.249836E+07   0.249836E+07   0.250804E+07  -0.600341E+00   0.249296E+07   0.249296E+07   0.525725E+00
   0.113703E-03   0.249835E+07   0.249835E+07   0.330848E+07   0.330821E+07   0.000000E+00   0.249835E+07   0.249835E+07   0.250802E+07  -0.600338E+00   0.249296E+07   0.249296E+07   0.536335E+00
   0.116000E-03   0.249834E+07   0.249834E+07   0.330754E+07   0.330727E+07   0.000000E+00   0.249834E+07   0.249834E+07   0.250801E+07  -0.600335E+00   0.249295E+07   0.249295E+07   0.547160E+00
   0.118343E-03   0.249833E+07   0.249833E+07   0.330657E+07   0.330628E+07   0.000000E+00   0.249833E+07   0.249833E+07   0.250800E+07  -0.600332E+00   0.249294E+07   0.249294E+07   0.558202E+00
   0.120734E-03   0.249832E+07   0.249832E+07   0.330556E+07   0.330526E+07   0.000000E+00   0.249832E+07   0.249832E+07   0.250799E+07  -0.600329E+00   0.249293E+07   0.249293E+07   0.569468E+00
   0.123173E-03   0.249831E+07   0.249831E+07   0.330451E+07   0.330420E+07   0.000000E+00   0.249831E+07   0.249831E+07   0.250797E+07  -0.600325E+00   0.249292E+07   0.249292E+07   0.580960E+00
   0.125661E-03   0.249830E+07   0.249830E+07   0.330341E+07   0.330309E+07   0.000000E+00   0.249830E+07   0.249830E+07   0.250796E+07  -0.600322E+00   0.249291E+07   0.249291E+07   0.592683E+00
   0.128200E-03   0.249829E+07   0.249829E+07   0.330227E+07   0.330194E+07   0.000000E+00   0.249829E+07   0.249829E+07   0.250794E+07  -0.600318E+00   0.249290E+07   0.249290E+07   0.604642E+00
   0.130789E-03   0.249828E+07   0.249828E+07   0.330109E+07   0.330074E+07   0.000000E+00   0.249828E+07   0.249828E+07   0.250793E+07  -0.600314E+00   0.249288E+07   0.249288E+07   0.616842E+00
   0.133432E-03   0.249827E+07   0.249827E+07   0.329986E+07   0.329949E+07   0.000000E+00   0.249827E+07   0.249827E+07   0.250791E+07  -0.600310E+00   0.249287E+07   0.249287E+07   0.629288E+00
   0.136127E-03   0.249825E+07   0.249825E+07   0.329857E+07   0.329819E+07   0.000000E+00   0.249825E+07   0.249825E+07   0.250790E+07  -0.600306E+00   0.249286E+07   0.249286E+07   0.641984E+00
   0.138877E-03   0.249824E+07   0.249824E+07   0.329724E+07   0.329684E+07   0.000000E+00   0.249824E+07   0.249824E+07   0.250788E+07  -0.600301E+00   0.249285E+07   0.249285E+07   0.654936E+00
   0.141682E-03   0.249823E+07   0.249823E+07   0.329585E+07   0.329544E+07   0.000000E+00   0.249823E+07   0.249823E+07   0.250786E+07  -0.600297E+00   0.249283E+07   0.249283E+07   0.668148E+00
