#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.207716E-04   0.120090E+08   0.120090E+08   0.159933E+08   0.159933E+08   0.000000E+00   0.120090E+08   0.120090E+08   0.120183E+08  -0.574058E+00   0.105414E+08   0.105414E+08   0.224962E-01
   0.211913E-04   0.120090E+08   0.120090E+08   0.159926E+08   0.159925E+08   0.000000E+00   0.120090E+08   0.120090E+08   0.120183E+08  -0.574057E+00   0.105414E+08   0.105414E+08   0.229506E-01
   0.216194E-04   0.120090E+08   0.120090E+08   0.159918E+08   0.159917E+08   0.000000E+00   0.120090E+08   0.120090E+08   0.120183E+08  -0.574057E+00   0.105414E+08   0.105414E+08   0.234141E-01
   0.220561E-04   0.120090E+08   0.120090E+08   0.159909E+08   0.159909E+08   0.000000E+00   0.120090E+08   0.120090E+08   0.120183E+08  -0.574057E+00   0.105414E+08   0.105414E+08   0.238871E-01
   0.225017E-04   0.120090E+08   0.120090E+08   0.159901E+08   0.159900E+08   0.000000E+00   0.120090E+08   0.120090E+08   0.120183E+08  -0.574057E+00   0.105414E+08   0.105414E+08   0.243695E-01
   0.229562E-04   0.120090E+08   0.120090E+08   0.159892E+08   0.159891E+08   0.000000E+00   0.120090E+08   0.120090E+08   0.120183E+08  -0.574057E+00   0.105414E+08   0.105414E+08   0.248618E-01
   0.234200E-04   0.120090E+08   0.120090E+08   0.159882E+08   0.159882E+08   0.000000E+00   0.120090E+08   0.120090E+08   0.120183E+08  -0.574057E+00   0.105414E+08   0.105414E+08   0.253639E-01
   0.238931E-04   0.120090E+08   0.120090E+08   0.159873E+08   0.159872E+08   0.000000E+00   0.120090E+08   0.120090E+08   0.120183E+08  -0.574056E+00   0.105414E+08   0.105414E+08   0.258762E-01
   0.243758E-04   0.120090E+08   0.120090E+08   0.159863E+08   0.159862E+08   0.000000E+00   0.120090E+08   0.120090E+08   0.120183E+08  -0.574056E+00   0.105414E+08   0.105414E+08   0.263989E-01
   0.248682E-04   0.120090E+08   0.120090E+08   0.159852E+08   0.159851E+08   0.000000E+00   0.120090E+08   0.120090E+08   0.120183E+08  -0.574056E+00   0.105414E+08   0.105414E+08   0.269321E-01
   0.253705E-04   0.120090E+08   0.120090E+08   0.159841E+08   0.159840E+08   0.000000E+00   0.120090E+08   0.120090E+08   0.120183E+08  -0.574056E+00   0.105414E+08   0.105414E+08   0.274760E-01
   0.258831E-04   0.120089E+08   0.120089E+08   0.159830E+08   0.159829E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120183E+08  -0.574056E+00   0.105414E+08   0.105414E+08   0.280310E-01
   0.264059E-04   0.120089E+08   0.120089E+08   0.159818E+08   0.159817E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120183E+08  -0.574055E+00   0.105414E+08   0.105414E+08   0.285971E-01
   0.269394E-04   0.120089E+08   0.120089E+08   0.159806E+08   0.159805E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120183E+08  -0.574055E+00   0.105414E+08   0.105414E+08   0.291747E-01
   0.274836E-04   0.120089E+08   0.120089E+08   0.159793E+08   0.159792E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120183E+08  -0.574055E+00   0.105414E+08   0.105414E+08   0.297639E-01
   0.280388E-04   0.120089E+08   0.120089E+08   0.159779E+08   0.159778E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120183E+08  -0.574055E+00   0.105414E+08   0.105414E+08   0.303650E-01
   0.286052E-04   0.120089E+08   0.120089E+08   0.159765E+08   0.159765E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120183E+08  -0.574054E+00   0.105414E+08   0.105414E+08   0.309783E-01
   0.291831E-04   0.120089E+08   0.120089E+08   0.159751E+08   0.159750E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120183E+08  -0.574054E+00   0.105414E+08   0.105414E+08   0.316040E-01
   0.297726E-04   0.120089E+08   0.120089E+08   0.159736E+08   0.159735E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120183E+08  -0.574054E+00   0.105414E+08   0.105414E+08   0.322422E-01
   0.303741E-04   0.120089E+08   0.120089E+08   0.159720E+08   0.159719E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120183E+08  -0.574054E+00   0.105414E+08   0.105414E+08   0.328934E-01
   0.309877E-04   0.120089E+08   0.120089E+08   0.159704E+08   0.159703E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120182E+08  -0.574053E+00   0.105413E+08   0.105413E+08   0.335577E-01
   0.316137E-04   0.120089E+08   0.120089E+08   0.159687E+08   0.159686E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120182E+08  -0.574053E+00   0.105413E+08   0.105413E+08   0.342354E-01
   0.322523E-04   0.120089E+08   0.120089E+08   0.159669E+08   0.159668E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120182E+08  -0.574053E+00   0.105413E+08   0.105413E+08   0.349268E-01
   0.329038E-04   0.120089E+08   0.120089E+08   0.159651E+08   0.159650E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120182E+08  -0.574052E+00   0.105413E+08   0.105413E+08   0.356321E-01
   0.335685E-04   0.120089E+08   0.120089E+08   0.159632E+08   0.159630E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120182E+08  -0.574052E+00   0.105413E+08   0.105413E+08   0.363517E-01
   0.342467E-04   0.120089E+08   0.120089E+08   0.159612E+08   0.159610E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120182E+08  -0.574052E+00   0.105413E+08   0.105413E+08   0.370858E-01
   0.349385E-04   0.120089E+08   0.120089E+08   0.159591E+08   0.159590E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120182E+08  -0.574051E+00   0.105413E+08   0.105413E+08   0.378347E-01
   0.356443E-04   0.120089E+08   0.120089E+08   0.159569E+08   0.159568E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120182E+08  -0.574051E+00   0.105413E+08   0.105413E+08   0.385987E-01
   0.363643E-04   0.120089E+08   0.120089E+08   0.159547E+08   0.159546E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120182E+08  -0.574050E+00   0.105413E+08   0.105413E+08   0.393782E-01
   0.370990E-04   0.120089E+08   0.120089E+08   0.159524E+08   0.159522E+08   0.000000E+00   0.120089E+08   0.120089E+08   0.120182E+08  -0.574050E+00   0.105413E+08   0.105413E+08   0.401733E-01
   0.378484E-04   0.120088E+08   0.120088E+08   0.159499E+08   0.159498E+08   0.000000E+00   0.120088E+08   0.120088E+08   0.120182E+08  -0.574050E+00   0.105413E+08   0.105413E+08   0.409845E-01
   0.386130E-04   0.120088E+08   0.120088E+08   0.159474E+08   0.159472E+08   0.000000E+00   0.120088E+08   0.120088E+08   0.120182E+08  -0.574049E+00   0.105413E+08   0.105413E+08   0.418121E-01
   0.393930E-04   0.120088E+08   0.120088E+08   0.159448E+08   0.159446E+08   0.000000E+00   0.120088E+08   0.120088E+08   0.120182E+08  -0.574049E+00   0.105413E+08   0.105413E+08   0.426564E-01
   0.401888E-04   0.120088E+08   0.120088E+08   0.159420E+08   0.159419E+08   0.000000E+00   0.120088E+08   0.120088E+08   0.120181E+08  -0.574048E+00   0.105413E+08   0.105413E+08   0.435177E-01
   0.410007E-04   0.120088E+08   0.120088E+08   0.159392E+08   0.159390E+08   0.000000E+00   0.120088E+08   0.120088E+08   0.120181E+08  -0.574048E+00   0.105413E+08   0.105413E+08   0.443964E-01
   0.418290E-04   0.120088E+08   0.120088E+08   0.159362E+08   0.159360E+08   0.000000E+00   0.120088E+08   0.120088E+08   0.120181E+08  -0.574047E+00   0.105413E+08   0.105413E+08   0.452928E-01
   0.426740E-04   0.120088E+08   0.120088E+08   0.159331E+08   0.159329E+08   0.000000E+00   0.120088E+08   0.120088E+08   0.120181E+08  -0.574046E+00   0.105412E+08   0.105412E+08   0.462072E-01
   0.435360E-04   0.120088E+08   0.120088E+08   0.159299E+08   0.159297E+08   0.000000E+00   0.120088E+08   0.120088E+08   0.120181E+08  -0.574046E+00   0.105412E+08   0.105412E+08   0.471402E-01
   0.444155E-04   0.120088E+08   0.120088E+08   0.159266E+08   0.159264E+08   0.000000E+00   0.120088E+08   0.120088E+08   0.120181E+08  -0.574045E+00   0.105412E+08   0.105412E+08   0.480919E-01
   0.453128E-04   0.120088E+08   0.120088E+08   0.159231E+08   0.159229E+08   0.000000E+00   0.120088E+08   0.120088E+08   0.120181E+08  -0.574045E+00   0.105412E+08   0.105412E+08   0.490628E-01
   0.462281E-04   0.120088E+08   0.120088E+08   0.159195E+08   0.159192E+08   0.000000E+00   0.120088E+08   0.120088E+08   0.120181E+08  -0.574044E+00   0.105412E+08   0.105412E+08   0.500533E-01
   0.471620E-04   0.120087E+08   0.120087E+08   0.159157E+08   0.159155E+08   0.000000E+00   0.120087E+08   0.120087E+08   0.120180E+08  -0.574043E+00   0.105412E+08   0.105412E+08   0.510638E-01
   0.481147E-04   0.120087E+08   0.120087E+08   0.159118E+08   0.159115E+08   0.000000E+00   0.120087E+08   0.120087E+08   0.120180E+08  -0.574043E+00   0.105412E+08   0.105412E+08   0.520946E-01
   0.490867E-04   0.120087E+08   0.120087E+08   0.159077E+08   0.159074E+08   0.000000E+00   0.120087E+08   0.120087E+08   0.120180E+08  -0.574042E+00   0.105412E+08   0.105412E+08   0.531462E-01
   0.500783E-04   0.120087E+08   0.120087E+08   0.159035E+08   0.159032E+08   0.000000E+00   0.120087E+08   0.120087E+08   0.120180E+08  -0.574041E+00   0.105412E+08   0.105412E+08   0.542191E-01
   0.510900E-04   0.120087E+08   0.120087E+08   0.158990E+08   0.158988E+08   0.000000E+00   0.120087E+08   0.120087E+08   0.120180E+08  -0.574040E+00   0.105412E+08   0.105412E+08   0.553135E-01
   0.521221E-04   0.120087E+08   0.120087E+08   0.158944E+08   0.158942E+08   0.000000E+00   0.120087E+08   0.120087E+08   0.120180E+08  -0.574039E+00   0.105411E+08   0.105411E+08   0.564300E-01
   0.531750E-04   0.120087E+08   0.120087E+08   0.158897E+08   0.158894E+08   0.000000E+00   0.120087E+08   0.120087E+08   0.120180E+08  -0.574038E+00   0.105411E+08   0.105411E+08   0.575690E-01
   0.542492E-04   0.120086E+08   0.120086E+08   0.158847E+08   0.158844E+08   0.000000E+00   0.120086E+08   0.120086E+08   0.120179E+08  -0.574038E+00   0.105411E+08   0.105411E+08   0.587310E-01
   0.553451E-04   0.120086E+08   0.120086E+08   0.158795E+08   0.158792E+08   0.000000E+00   0.120086E+08   0.120086E+08   0.120179E+08  -0.574037E+00   0.105411E+08   0.105411E+08   0.599163E-01
   0.564632E-04   0.120086E+08   0.120086E+08   0.158741E+08   0.158738E+08   0.000000E+00   0.120086E+08   0.120086E+08   0.120179E+08  -0.574036E+00   0.105411E+08   0.105411E+08   0.611256E-01
   0.576038E-04   0.120086E+08   0.120086E+08   0.158685E+08   0.158682E+08   0.000000E+00   0.120086E+08   0.120086E+08   0.120179E+08  -0.574035E+00   0.105411E+08   0.105411E+08   0.623591E-01
   0.587675E-04   0.120086E+08   0.120086E+08   0.158627E+08   0.158623E+08   0.000000E+00   0.120086E+08   0.120086E+08   0.120179E+08  -0.574033E+00   0.105411E+08   0.105411E+08   0.636176E-01
   0.599547E-04   0.120086E+08   0.120086E+08   0.158566E+08   0.158562E+08   0.000000E+00   0.120086E+08   0.120086E+08   0.120178E+08  -0.574032E+00   0.105410E+08   0.105410E+08   0.649014E-01
   0.611658E-04   0.120085E+08   0.120085E+08   0.158503E+08   0.158499E+08   0.000000E+00   0.120085E+08   0.120085E+08   0.120178E+08  -0.574031E+00   0.105410E+08   0.105410E+08   0.662110E-01
   0.624015E-04   0.120085E+08   0.120085E+08   0.158437E+08   0.158433E+08   0.000000E+00   0.120085E+08   0.120085E+08   0.120178E+08  -0.574030E+00   0.105410E+08   0.105410E+08   0.675470E-01
   0.636621E-04   0.120085E+08   0.120085E+08   0.158369E+08   0.158365E+08   0.000000E+00   0.120085E+08   0.120085E+08   0.120178E+08  -0.574029E+00   0.105410E+08   0.105410E+08   0.689099E-01
   0.649481E-04   0.120085E+08   0.120085E+08   0.158298E+08   0.158293E+08   0.000000E+00   0.120085E+08   0.120085E+08   0.120177E+08  -0.574027E+00   0.105410E+08   0.105410E+08   0.703002E-01
   0.662602E-04   0.120085E+08   0.120085E+08   0.158224E+08   0.158219E+08   0.000000E+00   0.120085E+08   0.120085E+08   0.120177E+08  -0.574026E+00   0.105410E+08   0.105410E+08   0.717185E-01
   0.675987E-04   0.120084E+08   0.120084E+08   0.158147E+08   0.158142E+08   0.000000E+00   0.120084E+08   0.120084E+08   0.120177E+08  -0.574025E+00   0.105409E+08   0.105409E+08   0.731653E-01
   0.689643E-04   0.120084E+08   0.120084E+08   0.158067E+08   0.158062E+08   0.000000E+00   0.120084E+08   0.120084E+08   0.120177E+08  -0.574023E+00   0.105409E+08   0.105409E+08   0.746413E-01
   0.703575E-04   0.120084E+08   0.120084E+08   0.157984E+08   0.157978E+08   0.000000E+00   0.120084E+08   0.120084E+08   0.120176E+08  -0.574022E+00   0.105409E+08   0.105409E+08   0.761469E-01
   0.717788E-04   0.120084E+08   0.120084E+08   0.157897E+08   0.157892E+08   0.000000E+00   0.120084E+08   0.120084E+08   0.120176E+08  -0.574020E+00   0.105409E+08   0.105409E+08   0.776828E-01
   0.732288E-04   0.120083E+08   0.120083E+08   0.157807E+08   0.157801E+08   0.000000E+00   0.120083E+08   0.120083E+08   0.120176E+08  -0.574018E+00   0.105408E+08   0.105408E+08   0.792496E-01
   0.747081E-04   0.120083E+08   0.120083E+08   0.157713E+08   0.157707E+08   0.000000E+00   0.120083E+08   0.120083E+08   0.120175E+08  -0.574017E+00   0.105408E+08   0.105408E+08   0.808479E-01
   0.762173E-04   0.120083E+08   0.120083E+08   0.157616E+08   0.157609E+08   0.000000E+00   0.120083E+08   0.120083E+08   0.120175E+08  -0.574015E+00   0.105408E+08   0.105408E+08   0.824783E-01
   0.777570E-04   0.120082E+08   0.120082E+08   0.157514E+08   0.157508E+08   0.000000E+00   0.120082E+08   0.120082E+08   0.120175E+08  -0.574013E+00   0.105408E+08   0.105408E+08   0.841415E-01
   0.793278E-04   0.120082E+08   0.120082E+08   0.157409E+08   0.157402E+08   0.000000E+00   0.120082E+08   0.120082E+08   0.120174E+08  -0.574011E+00   0.105407E+08   0.105407E+08   0.858381E-01
   0.809303E-04   0.120082E+08   0.120082E+08   0.157299E+08   0.157292E+08   0.000000E+00   0.120082E+08   0.120082E+08   0.120174E+08  -0.574009E+00   0.105407E+08   0.105407E+08   0.875687E-01
   0.825652E-04   0.120081E+08   0.120081E+08   0.157185E+08   0.157178E+08   0.000000E+00   0.120081E+08   0.120081E+08   0.120173E+08  -0.574007E+00   0.105407E+08   0.105407E+08   0.893341E-01
   0.842332E-04   0.120081E+08   0.120081E+08   0.157066E+08   0.157058E+08   0.000000E+00   0.120081E+08   0.120081E+08   0.120173E+08  -0.574005E+00   0.105406E+08   0.105406E+08   0.911350E-01
   0.859348E-04   0.120081E+08   0.120081E+08   0.156943E+08   0.156935E+08   0.000000E+00   0.120081E+08   0.120081E+08   0.120172E+08  -0.574002E+00   0.105406E+08   0.105406E+08   0.929720E-01
   0.876708E-04   0.120080E+08   0.120080E+08   0.156814E+08   0.156806E+08   0.000000E+00   0.120080E+08   0.120080E+08   0.120172E+08  -0.574000E+00   0.105406E+08   0.105406E+08   0.948459E-01
   0.894418E-04   0.120080E+08   0.120080E+08   0.156681E+08   0.156672E+08   0.000000E+00   0.120080E+08   0.120080E+08   0.120171E+08  -0.573998E+00   0.105405E+08   0.105405E+08   0.967573E-01
   0.912487E-04   0.120079E+08   0.120079E+08   0.156542E+08   0.156533E+08   0.000000E+00   0.120079E+08   0.120079E+08   0.120171E+08  -0.573995E+00   0.105405E+08   0.105405E+08   0.987071E-01
   0.930921E-04   0.120079E+08   0.120079E+08   0.156397E+08   0.156388E+08   0.000000E+00   0.120079E+08   0.120079E+08   0.120170E+08  -0.573992E+00   0.105405E+08   0.105405E+08   0.100696E+00
   0.949726E-04   0.120079E+08   0.120079E+08   0.156247E+08   0.156237E+08   0.000000E+00   0.120079E+08   0.120079E+08   0.120170E+08  -0.573990E+00   0.105404E+08   0.105404E+08   0.102725E+00
   0.968912E-04   0.120078E+08   0.120078E+08   0.156091E+08   0.156081E+08   0.000000E+00   0.120078E+08   0.120078E+08   0.120169E+08  -0.573987E+00   0.105404E+08   0.105404E+08   0.104794E+00
   0.988485E-04   0.120078E+08   0.120078E+08   0.155928E+08   0.155918E+08   0.000000E+00   0.120078E+08   0.120078E+08   0.120169E+08  -0.573984E+00   0.105403E+08   0.105403E+08   0.106905E+00
   0.100845E-03   0.120077E+08   0.120077E+08   0.155760E+08   0.155749E+08   0.000000E+00   0.120077E+08   0.120077E+08   0.120168E+08  -0.573980E+00   0.105403E+08   0.105403E+08   0.109058E+00
   0.102883E-03   0.120076E+08   0.120076E+08   0.155584E+08   0.155573E+08   0.000000E+00   0.120076E+08   0.120076E+08   0.120167E+08  -0.573977E+00   0.105402E+08   0.105402E+08   0.111254E+00
   0.104961E-03   0.120076E+08   0.120076E+08   0.155401E+08   0.155390E+08   0.000000E+00   0.120076E+08   0.120076E+08   0.120167E+08  -0.573974E+00   0.105402E+08   0.105402E+08   0.113494E+00
   0.107081E-03   0.120075E+08   0.120075E+08   0.155212E+08   0.155200E+08   0.000000E+00   0.120075E+08   0.120075E+08   0.120166E+08  -0.573970E+00   0.105401E+08   0.105401E+08   0.115779E+00
   0.109245E-03   0.120075E+08   0.120075E+08   0.155014E+08   0.155002E+08   0.000000E+00   0.120075E+08   0.120075E+08   0.120165E+08  -0.573967E+00   0.105401E+08   0.105401E+08   0.118110E+00
   0.111451E-03   0.120074E+08   0.120074E+08   0.154809E+08   0.154796E+08   0.000000E+00   0.120074E+08   0.120074E+08   0.120165E+08  -0.573963E+00   0.105400E+08   0.105400E+08   0.120487E+00
   0.113703E-03   0.120073E+08   0.120073E+08   0.154596E+08   0.154582E+08   0.000000E+00   0.120073E+08   0.120073E+08   0.120164E+08  -0.573959E+00   0.105400E+08   0.105400E+08   0.122912E+00
   0.116000E-03   0.120073E+08   0.120073E+08   0.154374E+08   0.154360E+08   0.000000E+00   0.120073E+08   0.120073E+08   0.120163E+08  -0.573955E+00   0.105399E+08   0.105399E+08   0.125385E+00
   0.118343E-03   0.120072E+08   0.120072E+08   0.154144E+08   0.154129E+08   0.000000E+00   0.120072E+08   0.120072E+08   0.120162E+08  -0.573950E+00   0.105399E+08   0.105399E+08   0.127907E+00
   0.120734E-03   0.120071E+08   0.120071E+08   0.153905E+08   0.153890E+08   0.000000E+00   0.120071E+08   0.120071E+08   0.120161E+08  -0.573946E+00   0.105398E+08   0.105398E+08   0.130480E+00
   0.123173E-03   0.120070E+08   0.120070E+08   0.153656E+08   0.153640E+08   0.000000E+00   0.120070E+08   0.120070E+08   0.120160E+08  -0.573941E+00   0.105397E+08   0.105397E+08   0.133104E+00
   0.125661E-03   0.120070E+08   0.120070E+08   0.153397E+08   0.153381E+08   0.000000E+00   0.120070E+08   0.120070E+08   0.120159E+08  -0.573936E+00   0.105397E+08   0.105397E+08   0.135781E+00
   0.128200E-03   0.120069E+08   0.120069E+08   0.153129E+08   0.153112E+08   0.000000E+00   0.120069E+08   0.120069E+08   0.120158E+08  -0.573931E+00   0.105396E+08   0.105396E+08   0.138510E+00
   0.130789E-03   0.120068E+08   0.120068E+08   0.152850E+08   0.152832E+08   0.000000E+00   0.120068E+08   0.120068E+08   0.120157E+08  -0.573926E+00   0.105395E+08   0.105395E+08   0.141294E+00
   0.133432E-03   0.120067E+08   0.120067E+08   0.152559E+08   0.152541E+08   0.000000E+00   0.120067E+08   0.120067E+08   0.120156E+08  -0.573920E+00   0.105394E+08   0.105394E+08   0.144134E+00
   0.136127E-03   0.120066E+08   0.120066E+08   0.152258E+08   0.152239E+08   0.000000E+00   0.120066E+08   0.120066E+08   0.120155E+08  -0.573915E+00   0.105393E+08   0.105393E+08   0.147029E+00
   0.138877E-03   0.120065E+08   0.120065E+08   0.151945E+08   0.151925E+08   0.000000E+00   0.120065E+08   0.120065E+08   0.120154E+08  -0.573909E+00   0.105393E+08   0.105393E+08   0.149983E+00
   0.141682E-03   0.120064E+08   0.120064E+08   0.151620E+08   0.151599E+08   0.000000E+00   0.120064E+08   0.120064E+08   0.120153E+08  -0.573903E+00   0.105392E+08   0.105392E+08   0.152995E+00
