1.073600000000000021e-05 4.966202756999990697e+00
1.095299999999999999e-05 5.062717473000006407e+00
1.117400000000000008e-05 5.161134449999991602e+00
1.139999999999999927e-05 5.261453687999988915e+00
1.163000000000000046e-05 5.363675187000012556e+00
1.186500000000000075e-05 5.467899066000001085e+00
1.210500000000000015e-05 5.574125325000011344e+00
1.234899999999999984e-05 5.682454082999981892e+00
1.259900000000000084e-05 5.792885339999997996e+00
1.285300000000000044e-05 5.905519215000026634e+00
1.311299999999999964e-05 6.020255588999987140e+00
1.337799999999999965e-05 6.137294699999984005e+00
1.364800000000000045e-05 6.256536429000021826e+00
1.392399999999999916e-05 6.378181014000006144e+00
1.420500000000000037e-05 6.502128335999998399e+00
1.449199999999999948e-05 6.628478514000022415e+00
1.478499999999999990e-05 6.757331667000016751e+00
1.508299999999999942e-05 6.888587675999986004e+00
1.538799999999999904e-05 7.022446779000006245e+00
1.569899999999999996e-05 7.159009095000016032e+00
1.601600000000000048e-05 7.298074385999996139e+00
1.633999999999999941e-05 7.439943009000018037e+00
1.667000000000000133e-05 7.584514845000001060e+00
1.700599999999999947e-05 7.731890012999997452e+00
1.735000000000000160e-05 7.882168632000002617e+00
1.769999999999999994e-05 8.035350701999988132e+00
1.805799999999999888e-05 8.191536342000006243e+00
1.842299999999999962e-05 8.350725552000000107e+00
1.879499999999999877e-05 8.513018451000021969e+00
1.917499999999999852e-05 8.678415038999986564e+00
1.956200000000000007e-05 8.847115553999998383e+00
1.995699999999999883e-05 9.019019877000005181e+00
2.036000000000000158e-05 9.194328245999997762e+00
2.077200000000000034e-05 9.373040661000004548e+00
2.119100000000000091e-05 9.555157121999968695e+00
2.161900000000000087e-05 9.740877866999994694e+00
2.205600000000000025e-05 9.930202895999997281e+00
2.250199999999999903e-05 1.012303209000000948e+01
2.295599999999999841e-05 1.032026652000001832e+01
2.341999999999999938e-05 1.052050452000003133e+01
2.389299999999999977e-05 1.072474727999997413e+01
2.437599999999999836e-05 1.093299480000001722e+01
2.486799999999999975e-05 1.114624827000000096e+01
2.537100000000000154e-05 1.136250531000001729e+01
2.588299999999999935e-05 1.158276711000002024e+01
2.640600000000000095e-05 1.180803485999996383e+01
2.693900000000000076e-05 1.203830856000001859e+01
2.748399999999999978e-05 1.227158582999999226e+01
2.803900000000000039e-05 1.250986904999996341e+01
2.860500000000000141e-05 1.275315821999998889e+01
2.918300000000000164e-05 1.300145334000001185e+01
2.977300000000000107e-05 1.325375321999996459e+01
3.037400000000000091e-05 1.351105904999997165e+01
3.098800000000000214e-05 1.377437201999998706e+01
3.161399999999999920e-05 1.404168974999998909e+01
3.225200000000000224e-05 1.431501461999999947e+01
3.290400000000000209e-05 1.459234424999999646e+01
3.356900000000000335e-05 1.487668220999995583e+01
3.424699999999999923e-05 1.516502493000001550e+01
3.493800000000000329e-05 1.546037597999998070e+01
3.564399999999999958e-05 1.576073298000000023e+01
3.636399999999999946e-05 1.606709711999997126e+01
3.709899999999999835e-05 1.637946840000000748e+01
3.784800000000000084e-05 1.669784682000005205e+01
3.861299999999999775e-05 1.702223237999999128e+01
3.939300000000000044e-05 1.735262507999999571e+01
4.018899999999999757e-05 1.769002610999996250e+01
4.100100000000000267e-05 1.803343427999999449e+01
4.182900000000000219e-05 1.838385077999998884e+01
4.267399999999999834e-05 1.874127561000000242e+01
4.353599999999999788e-05 1.910570877000003520e+01
4.441600000000000300e-05 1.947715025999997351e+01
4.531299999999999797e-05 1.985560007999998788e+01
4.622799999999999853e-05 2.024105823000002147e+01
4.716200000000000009e-05 2.063452589999997144e+01
4.811500000000000266e-05 2.103600309000000834e+01
4.908699999999999945e-05 2.144448861000000761e+01
5.007799999999999724e-05 2.186098364999998012e+01
5.109000000000000043e-05 2.228548821000003954e+01
5.212200000000000004e-05 2.271900347999996939e+01
5.317499999999999826e-05 2.316052826999998615e+01
5.424900000000000186e-05 2.361006257999997615e+01
5.534499999999999950e-05 2.406960878999996112e+01
5.646299999999999795e-05 2.453716451999991932e+01
5.760399999999999939e-05 2.501373096000008900e+01
5.876700000000000164e-05 2.550030930000002627e+01
5.995499999999999772e-05 2.599489715999993678e+01
6.116600000000000357e-05 2.650049810999996680e+01
6.240100000000000106e-05 2.701510976999998093e+01
6.366200000000000136e-05 2.754073452000000088e+01
6.494800000000000226e-05 2.807536998000000494e+01
6.626000000000000596e-05 2.862101852999990115e+01
6.759900000000000110e-05 2.917768017000003056e+01
6.896399999999999904e-05 2.974435370999992756e+01
7.035700000000000417e-05 3.032204033999994408e+01
7.177900000000000513e-05 3.091174124999997730e+01
7.322899999999999971e-05 3.151145406000000548e+01
7.470800000000000368e-05 3.212418233999994754e+01
7.621700000000000566e-05 3.274792371000000912e+01
7.775699999999999431e-05 3.338468054999998458e+01
7.932799999999999672e-05 3.403345166999997673e+01
8.092999999999999933e-05 3.469423706999998558e+01
8.256500000000000655e-05 3.536903913000003286e+01
8.423300000000000481e-05 3.605585546999998314e+01
8.593499999999999631e-05 3.675668846999985817e+01
8.767099999999999459e-05 3.747053693999998814e+01
8.944200000000000186e-05 3.819840206999992915e+01
9.124900000000000675e-05 3.894028385999990860e+01
9.309199999999999572e-05 3.969718350000005103e+01
