  0.453128E-04  0.120088E+08  0.120088E+08  0.159231E+08  0.159229E+08  0.000000E+00  0.120088E+08
  0.462281E-04  0.120088E+08  0.120088E+08  0.159195E+08  0.159192E+08  0.000000E+00  0.120088E+08
  0.471620E-04  0.120087E+08  0.120087E+08  0.159157E+08  0.159155E+08  0.000000E+00  0.120087E+08
  0.481148E-04  0.120087E+08  0.120087E+08  0.159118E+08  0.159115E+08  0.000000E+00  0.120087E+08
  0.490867E-04  0.120087E+08  0.120087E+08  0.159077E+08  0.159074E+08  0.000000E+00  0.120087E+08
  0.500783E-04  0.120087E+08  0.120087E+08  0.159035E+08  0.159032E+08  0.000000E+00  0.120087E+08
  0.510900E-04  0.120087E+08  0.120087E+08  0.158990E+08  0.158988E+08  0.000000E+00  0.120087E+08
  0.521221E-04  0.120087E+08  0.120087E+08  0.158944E+08  0.158942E+08  0.000000E+00  0.120087E+08
  0.531750E-04  0.120087E+08  0.120087E+08  0.158897E+08  0.158894E+08  0.000000E+00  0.120087E+08
  0.542492E-04  0.120086E+08  0.120086E+08  0.158847E+08  0.158844E+08  0.000000E+00  0.120086E+08
  0.553451E-04  0.120086E+08  0.120086E+08  0.158795E+08  0.158792E+08  0.000000E+00  0.120086E+08
  0.564632E-04  0.120086E+08  0.120086E+08  0.158741E+08  0.158738E+08  0.000000E+00  0.120086E+08
  0.576038E-04  0.120086E+08  0.120086E+08  0.158685E+08  0.158682E+08  0.000000E+00  0.120086E+08
  0.587675E-04  0.120086E+08  0.120086E+08  0.158627E+08  0.158623E+08  0.000000E+00  0.120086E+08
  0.599547E-04  0.120086E+08  0.120086E+08  0.158566E+08  0.158562E+08  0.000000E+00  0.120086E+08
  0.611658E-04  0.120085E+08  0.120085E+08  0.158503E+08  0.158499E+08  0.000000E+00  0.120085E+08
  0.624015E-04  0.120085E+08  0.120085E+08  0.158437E+08  0.158433E+08  0.000000E+00  0.120085E+08
  0.636621E-04  0.120085E+08  0.120085E+08  0.158369E+08  0.158365E+08  0.000000E+00  0.120085E+08
  0.649481E-04  0.120085E+08  0.120085E+08  0.158298E+08  0.158293E+08  0.000000E+00  0.120085E+08
  0.662602E-04  0.120085E+08  0.120085E+08  0.158224E+08  0.158219E+08  0.000000E+00  0.120085E+08
  0.675987E-04  0.120084E+08  0.120084E+08  0.158147E+08  0.158142E+08  0.000000E+00  0.120084E+08
  0.689643E-04  0.120084E+08  0.120084E+08  0.158067E+08  0.158062E+08  0.000000E+00  0.120084E+08
  0.703575E-04  0.120084E+08  0.120084E+08  0.157984E+08  0.157978E+08  0.000000E+00  0.120084E+08
  0.717788E-04  0.120084E+08  0.120084E+08  0.157897E+08  0.157892E+08  0.000000E+00  0.120084E+08
  0.732288E-04  0.120083E+08  0.120083E+08  0.157807E+08  0.157801E+08  0.000000E+00  0.120083E+08
  0.747081E-04  0.120083E+08  0.120083E+08  0.157713E+08  0.157707E+08  0.000000E+00  0.120083E+08
  0.762173E-04  0.120083E+08  0.120083E+08  0.157616E+08  0.157609E+08  0.000000E+00  0.120083E+08
  0.777570E-04  0.120082E+08  0.120082E+08  0.157514E+08  0.157508E+08  0.000000E+00  0.120082E+08
  0.793278E-04  0.120082E+08  0.120082E+08  0.157409E+08  0.157402E+08  0.000000E+00  0.120082E+08
  0.809303E-04  0.120082E+08  0.120082E+08  0.157299E+08  0.157292E+08  0.000000E+00  0.120082E+08
  0.825652E-04  0.120081E+08  0.120081E+08  0.157185E+08  0.157178E+08  0.000000E+00  0.120081E+08
  0.842332E-04  0.120081E+08  0.120081E+08  0.157066E+08  0.157058E+08  0.000000E+00  0.120081E+08
  0.859348E-04  0.120081E+08  0.120081E+08  0.156943E+08  0.156935E+08  0.000000E+00  0.120081E+08
  0.876708E-04  0.120080E+08  0.120080E+08  0.156814E+08  0.156806E+08  0.000000E+00  0.120080E+08
  0.894418E-04  0.120080E+08  0.120080E+08  0.156681E+08  0.156672E+08  0.000000E+00  0.120080E+08
  0.912487E-04  0.120079E+08  0.120079E+08  0.156542E+08  0.156533E+08  0.000000E+00  0.120079E+08
  0.930921E-04  0.120079E+08  0.120079E+08  0.156397E+08  0.156388E+08  0.000000E+00  0.120079E+08
  0.949726E-04  0.120079E+08  0.120079E+08  0.156247E+08  0.156237E+08  0.000000E+00  0.120079E+08
  0.968912E-04  0.120078E+08  0.120078E+08  0.156091E+08  0.156081E+08  0.000000E+00  0.120078E+08
  0.988485E-04  0.120078E+08  0.120078E+08  0.155928E+08  0.155918E+08  0.000000E+00  0.120078E+08
  0.100845E-03  0.120077E+08  0.120077E+08  0.155760E+08  0.155749E+08  0.000000E+00  0.120077E+08
  0.102883E-03  0.120076E+08  0.120076E+08  0.155584E+08  0.155573E+08  0.000000E+00  0.120076E+08
  0.104961E-03  0.120076E+08  0.120076E+08  0.155401E+08  0.155390E+08  0.000000E+00  0.120076E+08
  0.107081E-03  0.120075E+08  0.120075E+08  0.155212E+08  0.155200E+08  0.000000E+00  0.120075E+08
  0.109245E-03  0.120075E+08  0.120075E+08  0.155014E+08  0.155002E+08  0.000000E+00  0.120075E+08
  0.111451E-03  0.120074E+08  0.120074E+08  0.154809E+08  0.154796E+08  0.000000E+00  0.120074E+08
  0.113703E-03  0.120073E+08  0.120073E+08  0.154596E+08  0.154582E+08  0.000000E+00  0.120073E+08
  0.116000E-03  0.120073E+08  0.120073E+08  0.154374E+08  0.154360E+08  0.000000E+00  0.120073E+08
  0.118343E-03  0.120072E+08  0.120072E+08  0.154144E+08  0.154129E+08  0.000000E+00  0.120072E+08
  0.120734E-03  0.120071E+08  0.120071E+08  0.153905E+08  0.153890E+08  0.000000E+00  0.120071E+08
  0.123173E-03  0.120070E+08  0.120070E+08  0.153656E+08  0.153640E+08  0.000000E+00  0.120070E+08
  0.125661E-03  0.120070E+08  0.120070E+08  0.153397E+08  0.153381E+08  0.000000E+00  0.120070E+08
  0.128200E-03  0.120069E+08  0.120069E+08  0.153129E+08  0.153112E+08  0.000000E+00  0.120069E+08
  0.130789E-03  0.120068E+08  0.120068E+08  0.152850E+08  0.152832E+08  0.000000E+00  0.120068E+08
  0.133432E-03  0.120067E+08  0.120067E+08  0.152559E+08  0.152541E+08  0.000000E+00  0.120067E+08
  0.136127E-03  0.120066E+08  0.120066E+08  0.152258E+08  0.152239E+08  0.000000E+00  0.120066E+08
  0.138877E-03  0.120065E+08  0.120065E+08  0.151945E+08  0.151925E+08  0.000000E+00  0.120065E+08
  0.141683E-03  0.120064E+08  0.120064E+08  0.151620E+08  0.151599E+08  0.000000E+00  0.120064E+08
  0.144545E-03  0.120063E+08  0.120063E+08  0.151282E+08  0.151261E+08  0.000000E+00  0.120063E+08
  0.147465E-03  0.120062E+08  0.120062E+08  0.150931E+08  0.150909E+08  0.000000E+00  0.120062E+08
  0.150444E-03  0.120061E+08  0.120061E+08  0.150567E+08  0.150544E+08  0.000000E+00  0.120061E+08
  0.153483E-03  0.120060E+08  0.120060E+08  0.150189E+08  0.150165E+08  0.000000E+00  0.120060E+08
  0.156583E-03  0.120058E+08  0.120058E+08  0.149796E+08  0.149771E+08  0.000000E+00  0.120058E+08
  0.159747E-03  0.120057E+08  0.120057E+08  0.149388E+08  0.149363E+08  0.000000E+00  0.120057E+08
  0.162974E-03  0.120056E+08  0.120056E+08  0.148965E+08  0.148939E+08  0.000000E+00  0.120056E+08
  0.166266E-03  0.120054E+08  0.120054E+08  0.148526E+08  0.148498E+08  0.000000E+00  0.120054E+08
  0.169625E-03  0.120053E+08  0.120053E+08  0.148070E+08  0.148041E+08  0.000000E+00  0.120053E+08
  0.173051E-03  0.120051E+08  0.120051E+08  0.147596E+08  0.147567E+08  0.000000E+00  0.120051E+08
  0.176547E-03  0.120050E+08  0.120050E+08  0.147105E+08  0.147075E+08  0.000000E+00  0.120050E+08
  0.180114E-03  0.120048E+08  0.120048E+08  0.146596E+08  0.146564E+08  0.000000E+00  0.120048E+08
  0.183752E-03  0.120046E+08  0.120046E+08  0.146068E+08  0.146035E+08  0.000000E+00  0.120046E+08
  0.187464E-03  0.120044E+08  0.120044E+08  0.145519E+08  0.145486E+08  0.000000E+00  0.120044E+08
  0.191251E-03  0.120043E+08  0.120043E+08  0.144951E+08  0.144916E+08  0.000000E+00  0.120043E+08
  0.195115E-03  0.120041E+08  0.120041E+08  0.144362E+08  0.144325E+08  0.000000E+00  0.120041E+08
  0.199056E-03  0.120039E+08  0.120039E+08  0.143751E+08  0.143713E+08  0.000000E+00  0.120039E+08
  0.203078E-03  0.120037E+08  0.120037E+08  0.143117E+08  0.143078E+08  0.000000E+00  0.120037E+08
  0.207180E-03  0.120034E+08  0.120034E+08  0.142461E+08  0.142421E+08  0.000000E+00  0.120034E+08
  0.211365E-03  0.120032E+08  0.120032E+08  0.141781E+08  0.141739E+08  0.000000E+00  0.120032E+08
  0.215635E-03  0.120030E+08  0.120030E+08  0.141076E+08  0.141033E+08  0.000000E+00  0.120030E+08
  0.219991E-03  0.120027E+08  0.120027E+08  0.140346E+08  0.140301E+08  0.000000E+00  0.120027E+08
  0.224436E-03  0.120025E+08  0.120025E+08  0.139590E+08  0.139544E+08  0.000000E+00  0.120025E+08
  0.228969E-03  0.120022E+08  0.120022E+08  0.138807E+08  0.138760E+08  0.000000E+00  0.120022E+08
  0.233595E-03  0.120019E+08  0.120019E+08  0.137997E+08  0.137948E+08  0.000000E+00  0.120019E+08
  0.238314E-03  0.120016E+08  0.120016E+08  0.137159E+08  0.137108E+08  0.000000E+00  0.120016E+08
  0.243128E-03  0.120014E+08  0.120013E+08  0.136291E+08  0.136239E+08  0.000000E+00  0.120013E+08
  0.248040E-03  0.120010E+08  0.120010E+08  0.135393E+08  0.135339E+08  0.000000E+00  0.120010E+08
  0.253050E-03  0.120007E+08  0.120007E+08  0.134465E+08  0.134410E+08  0.000000E+00  0.120007E+08
  0.258162E-03  0.120004E+08  0.120004E+08  0.133505E+08  0.133448E+08  0.000000E+00  0.120004E+08
  0.263378E-03  0.120000E+08  0.120000E+08  0.132513E+08  0.132454E+08  0.000000E+00  0.120000E+08
  0.268698E-03  0.119997E+08  0.119997E+08  0.131488E+08  0.131428E+08  0.000000E+00  0.119997E+08
  0.274126E-03  0.119993E+08  0.119993E+08  0.130430E+08  0.130367E+08  0.000000E+00  0.119993E+08
  0.279664E-03  0.119989E+08  0.119989E+08  0.129336E+08  0.129272E+08  0.000000E+00  0.119989E+08
  0.285314E-03  0.119985E+08  0.119985E+08  0.128207E+08  0.128141E+08  0.000000E+00  0.119985E+08
  0.291077E-03  0.119981E+08  0.119981E+08  0.127042E+08  0.126974E+08  0.000000E+00  0.119981E+08
  0.296957E-03  0.119976E+08  0.119976E+08  0.125841E+08  0.125771E+08  0.000000E+00  0.119976E+08
  0.302956E-03  0.119972E+08  0.119972E+08  0.124601E+08  0.124530E+08  0.000000E+00  0.119972E+08
  0.309076E-03  0.119967E+08  0.119967E+08  0.123324E+08  0.123250E+08  0.000000E+00  0.119967E+08
  0.315320E-03  0.119962E+08  0.119962E+08  0.122007E+08  0.121932E+08  0.000000E+00  0.119962E+08
  0.321690E-03  0.119957E+08  0.119957E+08  0.120652E+08  0.120574E+08  0.000000E+00  0.119957E+08
  0.328189E-03  0.119952E+08  0.119951E+08  0.119256E+08  0.119177E+08  0.000000E+00  0.119952E+08
  0.334819E-03  0.119946E+08  0.119946E+08  0.117819E+08  0.117739E+08  0.000000E+00  0.119946E+08
  0.341582E-03  0.119940E+08  0.119940E+08  0.116342E+08  0.116259E+08  0.000000E+00  0.119940E+08
  0.348483E-03  0.119934E+08  0.119934E+08  0.114823E+08  0.114739E+08  0.000000E+00  0.119934E+08
  0.355523E-03  0.119928E+08  0.119928E+08  0.113262E+08  0.113176E+08  0.000000E+00  0.119928E+08
  0.362705E-03  0.119922E+08  0.119921E+08  0.111660E+08  0.111572E+08  0.000000E+00  0.119922E+08
  0.370032E-03  0.119915E+08  0.119915E+08  0.110015E+08  0.109926E+08  0.000000E+00  0.119915E+08
  0.377507E-03  0.119908E+08  0.119908E+08  0.108328E+08  0.108237E+08  0.000000E+00  0.119908E+08
  0.385133E-03  0.119901E+08  0.119900E+08  0.106598E+08  0.106506E+08  0.000000E+00  0.119901E+08
  0.392913E-03  0.119893E+08  0.119893E+08  0.104827E+08  0.104733E+08  0.000000E+00  0.119893E+08
  0.400851E-03  0.119885E+08  0.119885E+08  0.103013E+08  0.102918E+08  0.000000E+00  0.119885E+08
  0.408948E-03  0.119877E+08  0.119877E+08  0.101157E+08  0.101061E+08  0.000000E+00  0.119877E+08
  0.417210E-03  0.119869E+08  0.119869E+08  0.992609E+07  0.991637E+07  0.000000E+00  0.119869E+08
  0.425638E-03  0.119860E+08  0.119860E+08  0.973237E+07  0.972255E+07  0.000000E+00  0.119860E+08
  0.434236E-03  0.119851E+08  0.119851E+08  0.953466E+07  0.952476E+07  0.000000E+00  0.119851E+08
  0.443008E-03  0.119842E+08  0.119841E+08  0.933306E+07  0.932310E+07  0.000000E+00  0.119841E+08
  0.451958E-03  0.119832E+08  0.119831E+08  0.912768E+07  0.911766E+07  0.000000E+00  0.119832E+08
  0.461088E-03  0.119822E+08  0.119821E+08  0.891863E+07  0.890858E+07  0.000000E+00  0.119822E+08
  0.470403E-03  0.119811E+08  0.119811E+08  0.870606E+07  0.869601E+07  0.000000E+00  0.119811E+08
  0.479905E-03  0.119800E+08  0.119800E+08  0.849015E+07  0.848010E+07  0.000000E+00  0.119800E+08
  0.489600E-03  0.119789E+08  0.119788E+08  0.827106E+07  0.826104E+07  0.000000E+00  0.119789E+08
  0.499491E-03  0.119777E+08  0.119777E+08  0.804901E+07  0.803904E+07  0.000000E+00  0.119777E+08
  0.509581E-03  0.119765E+08  0.119764E+08  0.782422E+07  0.781433E+07  0.000000E+00  0.119765E+08
  0.519875E-03  0.119752E+08  0.119752E+08  0.759695E+07  0.758716E+07  0.000000E+00  0.119752E+08
  0.530377E-03  0.119739E+08  0.119739E+08  0.736746E+07  0.735781E+07  0.000000E+00  0.119739E+08
  0.541092E-03  0.119725E+08  0.119725E+08  0.713606E+07  0.712656E+07  0.000000E+00  0.119725E+08
  0.552022E-03  0.119711E+08  0.119711E+08  0.690306E+07  0.689375E+07  0.000000E+00  0.119711E+08
  0.563174E-03  0.119697E+08  0.119696E+08  0.666880E+07  0.665971E+07  0.000000E+00  0.119697E+08
  0.574551E-03  0.119681E+08  0.119681E+08  0.643367E+07  0.642483E+07  0.000000E+00  0.119681E+08
  0.586158E-03  0.119666E+08  0.119665E+08  0.619804E+07  0.618949E+07  0.000000E+00  0.119666E+08
  0.597999E-03  0.119649E+08  0.119649E+08  0.596234E+07  0.595410E+07  0.000000E+00  0.119649E+08
  0.610079E-03  0.119633E+08  0.119632E+08  0.572701E+07  0.571912E+07  0.000000E+00  0.119632E+08
  0.622404E-03  0.119615E+08  0.119615E+08  0.549250E+07  0.548498E+07  0.000000E+00  0.119615E+08
  0.634977E-03  0.119597E+08  0.119596E+08  0.525929E+07  0.525219E+07  0.000000E+00  0.119597E+08
  0.647804E-03  0.119578E+08  0.119578E+08  0.502788E+07  0.502122E+07  0.000000E+00  0.119578E+08
  0.660891E-03  0.119559E+08  0.119558E+08  0.479879E+07  0.479261E+07  0.000000E+00  0.119559E+08
  0.674242E-03  0.119539E+08  0.119538E+08  0.457254E+07  0.456686E+07  0.000000E+00  0.119539E+08
  0.687862E-03  0.119518E+08  0.119517E+08  0.434967E+07  0.434453E+07  0.000000E+00  0.119518E+08
  0.701758E-03  0.119496E+08  0.119496E+08  0.413073E+07  0.412614E+07  0.000000E+00  0.119496E+08
  0.715934E-03  0.119474E+08  0.119474E+08  0.391627E+07  0.391226E+07  0.000000E+00  0.119474E+08
  0.730397E-03  0.119451E+08  0.119450E+08  0.370684E+07  0.370343E+07  0.000000E+00  0.119451E+08
  0.745152E-03  0.119427E+08  0.119427E+08  0.350298E+07  0.350018E+07  0.000000E+00  0.119427E+08
  0.760205E-03  0.119403E+08  0.119402E+08  0.330522E+07  0.330305E+07  0.000000E+00  0.119403E+08
  0.775563E-03  0.119377E+08  0.119376E+08  0.311409E+07  0.311255E+07  0.000000E+00  0.119377E+08
  0.791230E-03  0.119351E+08  0.119350E+08  0.293008E+07  0.292918E+07  0.000000E+00  0.119351E+08
  0.807214E-03  0.119324E+08  0.119323E+08  0.275366E+07  0.275339E+07  0.000000E+00  0.119323E+08
  0.823521E-03  0.119295E+08  0.119295E+08  0.258526E+07  0.258561E+07  0.000000E+00  0.119295E+08
  0.840157E-03  0.119266E+08  0.119266E+08  0.242528E+07  0.242624E+07  0.000000E+00  0.119266E+08
  0.857129E-03  0.119236E+08  0.119236E+08  0.227407E+07  0.227560E+07  0.000000E+00  0.119236E+08
  0.874445E-03  0.119205E+08  0.119205E+08  0.213190E+07  0.213398E+07  0.000000E+00  0.119205E+08
  0.892110E-03  0.119173E+08  0.119172E+08  0.199901E+07  0.200160E+07  0.000000E+00  0.119173E+08
  0.910131E-03  0.119140E+08  0.119139E+08  0.187556E+07  0.187861E+07  0.000000E+00  0.119140E+08
  0.928517E-03  0.119106E+08  0.119105E+08  0.176163E+07  0.176509E+07  0.000000E+00  0.119106E+08
  0.947274E-03  0.119071E+08  0.119070E+08  0.165722E+07  0.166104E+07  0.000000E+00  0.119071E+08
  0.966411E-03  0.119035E+08  0.119034E+08  0.156226E+07  0.156636E+07  0.000000E+00  0.119035E+08
  0.985933E-03  0.118997E+08  0.118996E+08  0.147657E+07  0.148088E+07  0.000000E+00  0.118997E+08
  0.100585E-02  0.118959E+08  0.118958E+08  0.139990E+07  0.140434E+07  0.000000E+00  0.118959E+08
  0.102617E-02  0.118919E+08  0.118918E+08  0.133189E+07  0.133638E+07  0.000000E+00  0.118919E+08
  0.104690E-02  0.118878E+08  0.118877E+08  0.127210E+07  0.127655E+07  0.000000E+00  0.118878E+08
  0.106805E-02  0.118836E+08  0.118834E+08  0.122000E+07  0.122432E+07  0.000000E+00  0.118835E+08
  0.108962E-02  0.118792E+08  0.118791E+08  0.117497E+07  0.117908E+07  0.000000E+00  0.118792E+08
  0.111164E-02  0.118747E+08  0.118746E+08  0.113632E+07  0.114012E+07  0.000000E+00  0.118747E+08
  0.113409E-02  0.118701E+08  0.118699E+08  0.110328E+07  0.110670E+07  0.000000E+00  0.118701E+08
  0.115700E-02  0.118653E+08  0.118652E+08  0.107505E+07  0.107801E+07  0.000000E+00  0.118653E+08
  0.118038E-02  0.118604E+08  0.118603E+08  0.105075E+07  0.105318E+07  0.000000E+00  0.118604E+08
  0.120422E-02  0.118554E+08  0.118552E+08  0.102952E+07  0.103135E+07  0.000000E+00  0.118553E+08
  0.122855E-02  0.118502E+08  0.118500E+08  0.101044E+07  0.101164E+07  0.000000E+00  0.118501E+08
  0.125337E-02  0.118448E+08  0.118446E+08  0.992647E+06  0.993179E+06  0.000000E+00  0.118448E+08
  0.127869E-02  0.118393E+08  0.118391E+08  0.975291E+06  0.975136E+06  0.000000E+00  0.118393E+08
  0.130452E-02  0.118336E+08  0.118334E+08  0.957583E+06  0.956741E+06  0.000000E+00  0.118336E+08
  0.133087E-02  0.118278E+08  0.118276E+08  0.938813E+06  0.937302E+06  0.000000E+00  0.118278E+08
  0.135776E-02  0.118218E+08  0.118216E+08  0.918372E+06  0.916225E+06  0.000000E+00  0.118218E+08
  0.138518E-02  0.118156E+08  0.118154E+08  0.895769E+06  0.893041E+06  0.000000E+00  0.118156E+08
  0.141317E-02  0.118093E+08  0.118091E+08  0.870656E+06  0.867414E+06  0.000000E+00  0.118093E+08
