#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.264059E-04   0.623285E+07   0.623285E+07   0.830258E+07   0.830254E+07   0.000000E+00   0.623285E+07   0.623285E+07   0.624256E+07  -0.596669E+00   0.611905E+07   0.611905E+07   0.542129E-01
   0.269394E-04   0.623285E+07   0.623285E+07   0.830225E+07   0.830221E+07   0.000000E+00   0.623285E+07   0.623285E+07   0.624256E+07  -0.596669E+00   0.611905E+07   0.611905E+07   0.553079E-01
   0.274836E-04   0.623285E+07   0.623285E+07   0.830191E+07   0.830187E+07   0.000000E+00   0.623285E+07   0.623285E+07   0.624256E+07  -0.596668E+00   0.611905E+07   0.611905E+07   0.564250E-01
   0.280388E-04   0.623285E+07   0.623285E+07   0.830156E+07   0.830152E+07   0.000000E+00   0.623285E+07   0.623285E+07   0.624256E+07  -0.596668E+00   0.611905E+07   0.611905E+07   0.575648E-01
   0.286052E-04   0.623285E+07   0.623285E+07   0.830120E+07   0.830115E+07   0.000000E+00   0.623285E+07   0.623285E+07   0.624255E+07  -0.596668E+00   0.611904E+07   0.611904E+07   0.587275E-01
   0.291831E-04   0.623284E+07   0.623284E+07   0.830082E+07   0.830077E+07   0.000000E+00   0.623284E+07   0.623284E+07   0.624255E+07  -0.596668E+00   0.611904E+07   0.611904E+07   0.599137E-01
   0.297726E-04   0.623284E+07   0.623284E+07   0.830042E+07   0.830037E+07   0.000000E+00   0.623284E+07   0.623284E+07   0.624255E+07  -0.596668E+00   0.611904E+07   0.611904E+07   0.611238E-01
   0.303741E-04   0.623284E+07   0.623284E+07   0.830001E+07   0.829996E+07   0.000000E+00   0.623284E+07   0.623284E+07   0.624255E+07  -0.596667E+00   0.611904E+07   0.611904E+07   0.623585E-01
   0.309877E-04   0.623284E+07   0.623284E+07   0.829958E+07   0.829953E+07   0.000000E+00   0.623284E+07   0.623284E+07   0.624254E+07  -0.596667E+00   0.611904E+07   0.611904E+07   0.636180E-01
   0.316137E-04   0.623284E+07   0.623284E+07   0.829913E+07   0.829908E+07   0.000000E+00   0.623284E+07   0.623284E+07   0.624254E+07  -0.596667E+00   0.611903E+07   0.611903E+07   0.649030E-01
   0.322523E-04   0.623283E+07   0.623283E+07   0.829867E+07   0.829861E+07   0.000000E+00   0.623283E+07   0.623283E+07   0.624254E+07  -0.596666E+00   0.611903E+07   0.611903E+07   0.662139E-01
   0.329038E-04   0.623283E+07   0.623283E+07   0.829818E+07   0.829812E+07   0.000000E+00   0.623283E+07   0.623283E+07   0.624254E+07  -0.596666E+00   0.611903E+07   0.611903E+07   0.675512E-01
   0.335685E-04   0.623283E+07   0.623283E+07   0.829768E+07   0.829762E+07   0.000000E+00   0.623283E+07   0.623283E+07   0.624253E+07  -0.596666E+00   0.611903E+07   0.611903E+07   0.689156E-01
   0.342467E-04   0.623283E+07   0.623283E+07   0.829716E+07   0.829709E+07   0.000000E+00   0.623283E+07   0.623283E+07   0.624253E+07  -0.596666E+00   0.611902E+07   0.611902E+07   0.703075E-01
   0.349385E-04   0.623282E+07   0.623282E+07   0.829661E+07   0.829654E+07   0.000000E+00   0.623282E+07   0.623282E+07   0.624252E+07  -0.596665E+00   0.611902E+07   0.611902E+07   0.717275E-01
   0.356443E-04   0.623282E+07   0.623282E+07   0.829604E+07   0.829597E+07   0.000000E+00   0.623282E+07   0.623282E+07   0.624252E+07  -0.596665E+00   0.611902E+07   0.611902E+07   0.731762E-01
   0.363643E-04   0.623282E+07   0.623282E+07   0.829545E+07   0.829538E+07   0.000000E+00   0.623282E+07   0.623282E+07   0.624252E+07  -0.596664E+00   0.611902E+07   0.611902E+07   0.746542E-01
   0.370990E-04   0.623281E+07   0.623281E+07   0.829484E+07   0.829476E+07   0.000000E+00   0.623281E+07   0.623281E+07   0.624251E+07  -0.596664E+00   0.611901E+07   0.611901E+07   0.761619E-01
   0.378484E-04   0.623281E+07   0.623281E+07   0.829420E+07   0.829412E+07   0.000000E+00   0.623281E+07   0.623281E+07   0.624251E+07  -0.596664E+00   0.611901E+07   0.611901E+07   0.777001E-01
   0.386130E-04   0.623281E+07   0.623281E+07   0.829353E+07   0.829345E+07   0.000000E+00   0.623281E+07   0.623281E+07   0.624251E+07  -0.596663E+00   0.611901E+07   0.611901E+07   0.792694E-01
   0.393930E-04   0.623280E+07   0.623280E+07   0.829284E+07   0.829276E+07   0.000000E+00   0.623280E+07   0.623280E+07   0.624250E+07  -0.596663E+00   0.611900E+07   0.611900E+07   0.808704E-01
   0.401888E-04   0.623280E+07   0.623280E+07   0.829212E+07   0.829203E+07   0.000000E+00   0.623280E+07   0.623280E+07   0.624250E+07  -0.596662E+00   0.611900E+07   0.611900E+07   0.825036E-01
   0.410007E-04   0.623280E+07   0.623280E+07   0.829137E+07   0.829128E+07   0.000000E+00   0.623280E+07   0.623280E+07   0.624249E+07  -0.596662E+00   0.611900E+07   0.611900E+07   0.841698E-01
   0.418290E-04   0.623279E+07   0.623279E+07   0.829059E+07   0.829049E+07   0.000000E+00   0.623279E+07   0.623279E+07   0.624249E+07  -0.596661E+00   0.611899E+07   0.611899E+07   0.858697E-01
   0.426740E-04   0.623279E+07   0.623279E+07   0.828978E+07   0.828968E+07   0.000000E+00   0.623279E+07   0.623279E+07   0.624248E+07  -0.596661E+00   0.611899E+07   0.611899E+07   0.876039E-01
   0.435360E-04   0.623278E+07   0.623278E+07   0.828893E+07   0.828883E+07   0.000000E+00   0.623278E+07   0.623278E+07   0.624248E+07  -0.596660E+00   0.611898E+07   0.611898E+07   0.893730E-01
   0.444155E-04   0.623278E+07   0.623278E+07   0.828805E+07   0.828794E+07   0.000000E+00   0.623278E+07   0.623278E+07   0.624247E+07  -0.596660E+00   0.611898E+07   0.611898E+07   0.911779E-01
   0.453128E-04   0.623278E+07   0.623278E+07   0.828713E+07   0.828702E+07   0.000000E+00   0.623278E+07   0.623278E+07   0.624247E+07  -0.596659E+00   0.611898E+07   0.611898E+07   0.930192E-01
   0.462281E-04   0.623277E+07   0.623277E+07   0.828618E+07   0.828606E+07   0.000000E+00   0.623277E+07   0.623277E+07   0.624246E+07  -0.596659E+00   0.611897E+07   0.611897E+07   0.948976E-01
   0.471620E-04   0.623277E+07   0.623277E+07   0.828519E+07   0.828507E+07   0.000000E+00   0.623277E+07   0.623277E+07   0.624245E+07  -0.596658E+00   0.611897E+07   0.611897E+07   0.968140E-01
   0.481147E-04   0.623276E+07   0.623276E+07   0.828416E+07   0.828403E+07   0.000000E+00   0.623276E+07   0.623276E+07   0.624245E+07  -0.596657E+00   0.611896E+07   0.611896E+07   0.987690E-01
   0.490867E-04   0.623275E+07   0.623275E+07   0.828308E+07   0.828295E+07   0.000000E+00   0.623275E+07   0.623275E+07   0.624244E+07  -0.596657E+00   0.611896E+07   0.611896E+07   0.100763E+00
   0.500783E-04   0.623275E+07   0.623275E+07   0.828196E+07   0.828183E+07   0.000000E+00   0.623275E+07   0.623275E+07   0.624243E+07  -0.596656E+00   0.611895E+07   0.611895E+07   0.102798E+00
   0.510900E-04   0.623274E+07   0.623274E+07   0.828080E+07   0.828066E+07   0.000000E+00   0.623274E+07   0.623274E+07   0.624243E+07  -0.596655E+00   0.611894E+07   0.611894E+07   0.104874E+00
   0.521221E-04   0.623274E+07   0.623274E+07   0.827959E+07   0.827944E+07   0.000000E+00   0.623274E+07   0.623274E+07   0.624242E+07  -0.596654E+00   0.611894E+07   0.611894E+07   0.106992E+00
   0.531750E-04   0.623273E+07   0.623273E+07   0.827833E+07   0.827817E+07   0.000000E+00   0.623273E+07   0.623273E+07   0.624241E+07  -0.596654E+00   0.611893E+07   0.611893E+07   0.109152E+00
   0.542492E-04   0.623272E+07   0.623272E+07   0.827702E+07   0.827686E+07   0.000000E+00   0.623272E+07   0.623272E+07   0.624240E+07  -0.596653E+00   0.611892E+07   0.611892E+07   0.111356E+00
   0.553451E-04   0.623272E+07   0.623272E+07   0.827565E+07   0.827549E+07   0.000000E+00   0.623272E+07   0.623272E+07   0.624239E+07  -0.596652E+00   0.611892E+07   0.611892E+07   0.113604E+00
   0.564632E-04   0.623271E+07   0.623271E+07   0.827423E+07   0.827406E+07   0.000000E+00   0.623271E+07   0.623271E+07   0.624239E+07  -0.596651E+00   0.611891E+07   0.611891E+07   0.115898E+00
   0.576038E-04   0.623270E+07   0.623270E+07   0.827275E+07   0.827257E+07   0.000000E+00   0.623270E+07   0.623270E+07   0.624238E+07  -0.596650E+00   0.611890E+07   0.611890E+07   0.118238E+00
   0.587675E-04   0.623269E+07   0.623269E+07   0.827122E+07   0.827103E+07   0.000000E+00   0.623269E+07   0.623269E+07   0.624237E+07  -0.596649E+00   0.611890E+07   0.611890E+07   0.120625E+00
   0.599547E-04   0.623269E+07   0.623269E+07   0.826962E+07   0.826942E+07   0.000000E+00   0.623269E+07   0.623269E+07   0.624236E+07  -0.596648E+00   0.611889E+07   0.611889E+07   0.123061E+00
   0.611658E-04   0.623268E+07   0.623268E+07   0.826795E+07   0.826775E+07   0.000000E+00   0.623268E+07   0.623268E+07   0.624235E+07  -0.596647E+00   0.611888E+07   0.611888E+07   0.125545E+00
   0.624015E-04   0.623267E+07   0.623267E+07   0.826622E+07   0.826600E+07   0.000000E+00   0.623267E+07   0.623267E+07   0.624234E+07  -0.596646E+00   0.611887E+07   0.611887E+07   0.128080E+00
   0.636621E-04   0.623266E+07   0.623266E+07   0.826441E+07   0.826419E+07   0.000000E+00   0.623266E+07   0.623266E+07   0.624232E+07  -0.596645E+00   0.611886E+07   0.611886E+07   0.130665E+00
   0.649481E-04   0.623265E+07   0.623265E+07   0.826254E+07   0.826231E+07   0.000000E+00   0.623265E+07   0.623265E+07   0.624231E+07  -0.596644E+00   0.611885E+07   0.611885E+07   0.133303E+00
   0.662602E-04   0.623264E+07   0.623264E+07   0.826058E+07   0.826034E+07   0.000000E+00   0.623264E+07   0.623264E+07   0.624230E+07  -0.596642E+00   0.611884E+07   0.611884E+07   0.135994E+00
   0.675987E-04   0.623263E+07   0.623263E+07   0.825855E+07   0.825830E+07   0.000000E+00   0.623263E+07   0.623263E+07   0.624229E+07  -0.596641E+00   0.611883E+07   0.611883E+07   0.138739E+00
   0.689643E-04   0.623262E+07   0.623262E+07   0.825644E+07   0.825618E+07   0.000000E+00   0.623262E+07   0.623262E+07   0.624227E+07  -0.596640E+00   0.611882E+07   0.611882E+07   0.141540E+00
   0.703575E-04   0.623261E+07   0.623261E+07   0.825424E+07   0.825397E+07   0.000000E+00   0.623261E+07   0.623261E+07   0.624226E+07  -0.596638E+00   0.611881E+07   0.611881E+07   0.144397E+00
   0.717788E-04   0.623260E+07   0.623260E+07   0.825195E+07   0.825167E+07   0.000000E+00   0.623260E+07   0.623260E+07   0.624224E+07  -0.596637E+00   0.611880E+07   0.611880E+07   0.147311E+00
   0.732288E-04   0.623258E+07   0.623258E+07   0.824956E+07   0.824927E+07   0.000000E+00   0.623258E+07   0.623258E+07   0.624223E+07  -0.596635E+00   0.611879E+07   0.611879E+07   0.150285E+00
   0.747081E-04   0.623257E+07   0.623257E+07   0.824709E+07   0.824678E+07   0.000000E+00   0.623257E+07   0.623257E+07   0.624222E+07  -0.596634E+00   0.611878E+07   0.611878E+07   0.153318E+00
   0.762173E-04   0.623256E+07   0.623256E+07   0.824451E+07   0.824419E+07   0.000000E+00   0.623256E+07   0.623256E+07   0.624220E+07  -0.596632E+00   0.611876E+07   0.611876E+07   0.156412E+00
   0.777570E-04   0.623254E+07   0.623254E+07   0.824182E+07   0.824149E+07   0.000000E+00   0.623254E+07   0.623254E+07   0.624218E+07  -0.596631E+00   0.611875E+07   0.611875E+07   0.159569E+00
   0.793278E-04   0.623253E+07   0.623253E+07   0.823903E+07   0.823869E+07   0.000000E+00   0.623253E+07   0.623253E+07   0.624216E+07  -0.596629E+00   0.611874E+07   0.611874E+07   0.162789E+00
   0.809303E-04   0.623252E+07   0.623251E+07   0.823612E+07   0.823577E+07   0.000000E+00   0.623252E+07   0.623252E+07   0.624215E+07  -0.596627E+00   0.611872E+07   0.611872E+07   0.166074E+00
   0.825652E-04   0.623250E+07   0.623250E+07   0.823310E+07   0.823273E+07   0.000000E+00   0.623250E+07   0.623250E+07   0.624213E+07  -0.596625E+00   0.611871E+07   0.611871E+07   0.169425E+00
   0.842332E-04   0.623248E+07   0.623248E+07   0.822996E+07   0.822957E+07   0.000000E+00   0.623248E+07   0.623248E+07   0.624211E+07  -0.596623E+00   0.611869E+07   0.611869E+07   0.172844E+00
   0.859348E-04   0.623247E+07   0.623247E+07   0.822668E+07   0.822628E+07   0.000000E+00   0.623247E+07   0.623247E+07   0.624209E+07  -0.596621E+00   0.611868E+07   0.611868E+07   0.176331E+00
   0.876708E-04   0.623245E+07   0.623245E+07   0.822328E+07   0.822286E+07   0.000000E+00   0.623245E+07   0.623245E+07   0.624207E+07  -0.596619E+00   0.611866E+07   0.611866E+07   0.179889E+00
   0.894418E-04   0.623243E+07   0.623243E+07   0.821974E+07   0.821930E+07   0.000000E+00   0.623243E+07   0.623243E+07   0.624204E+07  -0.596617E+00   0.611864E+07   0.611864E+07   0.183518E+00
   0.912487E-04   0.623241E+07   0.623241E+07   0.821605E+07   0.821560E+07   0.000000E+00   0.623241E+07   0.623241E+07   0.624202E+07  -0.596614E+00   0.611862E+07   0.611862E+07   0.187220E+00
   0.930921E-04   0.623239E+07   0.623239E+07   0.821222E+07   0.821175E+07   0.000000E+00   0.623239E+07   0.623239E+07   0.624200E+07  -0.596612E+00   0.611861E+07   0.611861E+07   0.190997E+00
   0.949726E-04   0.623237E+07   0.623237E+07   0.820823E+07   0.820774E+07   0.000000E+00   0.623237E+07   0.623237E+07   0.624197E+07  -0.596609E+00   0.611859E+07   0.611859E+07   0.194850E+00
   0.968912E-04   0.623235E+07   0.623235E+07   0.820408E+07   0.820357E+07   0.000000E+00   0.623235E+07   0.623235E+07   0.624194E+07  -0.596607E+00   0.611857E+07   0.611857E+07   0.198780E+00
   0.988485E-04   0.623233E+07   0.623233E+07   0.819976E+07   0.819924E+07   0.000000E+00   0.623233E+07   0.623233E+07   0.624192E+07  -0.596604E+00   0.611854E+07   0.611854E+07   0.202789E+00
   0.100845E-03   0.623231E+07   0.623230E+07   0.819527E+07   0.819472E+07   0.000000E+00   0.623231E+07   0.623231E+07   0.624189E+07  -0.596601E+00   0.611852E+07   0.611852E+07   0.206879E+00
   0.102883E-03   0.623228E+07   0.623228E+07   0.819060E+07   0.819003E+07   0.000000E+00   0.623228E+07   0.623228E+07   0.624186E+07  -0.596598E+00   0.611850E+07   0.611850E+07   0.211051E+00
   0.104961E-03   0.623226E+07   0.623226E+07   0.818574E+07   0.818515E+07   0.000000E+00   0.623226E+07   0.623226E+07   0.624183E+07  -0.596595E+00   0.611847E+07   0.611847E+07   0.215307E+00
   0.107081E-03   0.623223E+07   0.623223E+07   0.818069E+07   0.818007E+07   0.000000E+00   0.623223E+07   0.623223E+07   0.624180E+07  -0.596592E+00   0.611845E+07   0.611845E+07   0.219648E+00
   0.109245E-03   0.623220E+07   0.623220E+07   0.817543E+07   0.817479E+07   0.000000E+00   0.623220E+07   0.623220E+07   0.624176E+07  -0.596589E+00   0.611842E+07   0.611842E+07   0.224077E+00
   0.111451E-03   0.623218E+07   0.623217E+07   0.816996E+07   0.816929E+07   0.000000E+00   0.623218E+07   0.623218E+07   0.624173E+07  -0.596585E+00   0.611840E+07   0.611840E+07   0.228594E+00
   0.113703E-03   0.623215E+07   0.623214E+07   0.816427E+07   0.816357E+07   0.000000E+00   0.623215E+07   0.623215E+07   0.624169E+07  -0.596581E+00   0.611837E+07   0.611837E+07   0.233202E+00
   0.116000E-03   0.623212E+07   0.623211E+07   0.815835E+07   0.815763E+07   0.000000E+00   0.623212E+07   0.623212E+07   0.624166E+07  -0.596578E+00   0.611834E+07   0.611834E+07   0.237903E+00
   0.118343E-03   0.623208E+07   0.623208E+07   0.815220E+07   0.815145E+07   0.000000E+00   0.623208E+07   0.623208E+07   0.624162E+07  -0.596574E+00   0.611831E+07   0.611831E+07   0.242698E+00
   0.120734E-03   0.623205E+07   0.623205E+07   0.814580E+07   0.814502E+07   0.000000E+00   0.623205E+07   0.623205E+07   0.624158E+07  -0.596570E+00   0.611828E+07   0.611828E+07   0.247589E+00
   0.123173E-03   0.623202E+07   0.623202E+07   0.813914E+07   0.813833E+07   0.000000E+00   0.623202E+07   0.623202E+07   0.624153E+07  -0.596565E+00   0.611824E+07   0.611824E+07   0.252578E+00
   0.125661E-03   0.623198E+07   0.623198E+07   0.813221E+07   0.813137E+07   0.000000E+00   0.623198E+07   0.623198E+07   0.624149E+07  -0.596561E+00   0.611821E+07   0.611821E+07   0.257667E+00
   0.128200E-03   0.623194E+07   0.623194E+07   0.812502E+07   0.812414E+07   0.000000E+00   0.623194E+07   0.623194E+07   0.624144E+07  -0.596556E+00   0.611817E+07   0.611817E+07   0.262859E+00
   0.130789E-03   0.623191E+07   0.623190E+07   0.811753E+07   0.811662E+07   0.000000E+00   0.623191E+07   0.623191E+07   0.624140E+07  -0.596552E+00   0.611813E+07   0.611813E+07   0.268154E+00
   0.133432E-03   0.623187E+07   0.623186E+07   0.810974E+07   0.810879E+07   0.000000E+00   0.623186E+07   0.623186E+07   0.624135E+07  -0.596547E+00   0.611810E+07   0.611810E+07   0.273555E+00
   0.136127E-03   0.623182E+07   0.623182E+07   0.810164E+07   0.810066E+07   0.000000E+00   0.623182E+07   0.623182E+07   0.624130E+07  -0.596542E+00   0.611806E+07   0.611806E+07   0.279065E+00
   0.138877E-03   0.623178E+07   0.623178E+07   0.809322E+07   0.809220E+07   0.000000E+00   0.623178E+07   0.623178E+07   0.624124E+07  -0.596536E+00   0.611801E+07   0.611801E+07   0.284684E+00
   0.141682E-03   0.623173E+07   0.623173E+07   0.808447E+07   0.808341E+07   0.000000E+00   0.623173E+07   0.623173E+07   0.624119E+07  -0.596531E+00   0.611797E+07   0.611797E+07   0.290417E+00
