#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.184228E-04   0.237934E+06   0.237934E+06   0.317241E+06   0.317240E+06   0.000000E+00   0.237934E+06   0.237934E+06   0.247208E+06  -0.604500E+00   0.236855E+06   0.236855E+06   0.662997E+00
   0.187950E-04   0.237934E+06   0.237934E+06   0.317240E+06   0.317240E+06   0.000000E+00   0.237934E+06   0.237934E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.676390E+00
   0.191746E-04   0.237934E+06   0.237934E+06   0.317240E+06   0.317240E+06   0.000000E+00   0.237934E+06   0.237934E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.690054E+00
   0.195620E-04   0.237934E+06   0.237934E+06   0.317240E+06   0.317240E+06   0.000000E+00   0.237934E+06   0.237934E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.703994E+00
   0.199572E-04   0.237934E+06   0.237934E+06   0.317240E+06   0.317239E+06   0.000000E+00   0.237934E+06   0.237934E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.718216E+00
   0.203603E-04   0.237934E+06   0.237933E+06   0.317240E+06   0.317239E+06   0.000000E+00   0.237934E+06   0.237934E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.732724E+00
   0.207716E-04   0.237934E+06   0.237933E+06   0.317239E+06   0.317239E+06   0.000000E+00   0.237934E+06   0.237934E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.747526E+00
   0.211913E-04   0.237934E+06   0.237933E+06   0.317239E+06   0.317239E+06   0.000000E+00   0.237934E+06   0.237934E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.762627E+00
   0.216194E-04   0.237933E+06   0.237933E+06   0.317239E+06   0.317238E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.778033E+00
   0.220561E-04   0.237933E+06   0.237933E+06   0.317239E+06   0.317238E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.793750E+00
   0.225017E-04   0.237933E+06   0.237933E+06   0.317239E+06   0.317238E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.809785E+00
   0.229562E-04   0.237933E+06   0.237933E+06   0.317238E+06   0.317238E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.826144E+00
   0.234200E-04   0.237933E+06   0.237933E+06   0.317238E+06   0.317237E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.842833E+00
   0.238931E-04   0.237933E+06   0.237933E+06   0.317238E+06   0.317237E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.859860E+00
   0.243758E-04   0.237933E+06   0.237933E+06   0.317237E+06   0.317237E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.877230E+00
   0.248682E-04   0.237933E+06   0.237933E+06   0.317237E+06   0.317236E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.894951E+00
   0.253705E-04   0.237933E+06   0.237933E+06   0.317237E+06   0.317236E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.913031E+00
   0.258831E-04   0.237933E+06   0.237933E+06   0.317236E+06   0.317235E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.931475E+00
   0.264059E-04   0.237933E+06   0.237933E+06   0.317236E+06   0.317235E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247208E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.950292E+00
   0.269394E-04   0.237933E+06   0.237933E+06   0.317236E+06   0.317235E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604499E+00   0.236855E+06   0.236855E+06   0.969488E+00
   0.274836E-04   0.237933E+06   0.237933E+06   0.317235E+06   0.317234E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604498E+00   0.236855E+06   0.236855E+06   0.989073E+00
   0.280388E-04   0.237933E+06   0.237933E+06   0.317235E+06   0.317234E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604498E+00   0.236854E+06   0.236854E+06   0.100905E+01
   0.286052E-04   0.237933E+06   0.237933E+06   0.317235E+06   0.317233E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604498E+00   0.236854E+06   0.236854E+06   0.102944E+01
   0.291831E-04   0.237933E+06   0.237933E+06   0.317234E+06   0.317233E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604498E+00   0.236854E+06   0.236854E+06   0.105023E+01
   0.297726E-04   0.237933E+06   0.237933E+06   0.317234E+06   0.317232E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604498E+00   0.236854E+06   0.236854E+06   0.107145E+01
   0.303741E-04   0.237933E+06   0.237933E+06   0.317233E+06   0.317232E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604498E+00   0.236854E+06   0.236854E+06   0.109310E+01
   0.309877E-04   0.237933E+06   0.237933E+06   0.317233E+06   0.317231E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604498E+00   0.236854E+06   0.236854E+06   0.111518E+01
   0.316137E-04   0.237933E+06   0.237933E+06   0.317232E+06   0.317231E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604498E+00   0.236854E+06   0.236854E+06   0.113770E+01
   0.322523E-04   0.237933E+06   0.237933E+06   0.317232E+06   0.317230E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604498E+00   0.236854E+06   0.236854E+06   0.116069E+01
   0.329038E-04   0.237933E+06   0.237933E+06   0.317231E+06   0.317230E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604498E+00   0.236854E+06   0.236854E+06   0.118413E+01
   0.335685E-04   0.237933E+06   0.237933E+06   0.317231E+06   0.317229E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604498E+00   0.236854E+06   0.236854E+06   0.120806E+01
   0.342467E-04   0.237933E+06   0.237933E+06   0.317230E+06   0.317228E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604497E+00   0.236854E+06   0.236854E+06   0.123246E+01
   0.349385E-04   0.237933E+06   0.237933E+06   0.317229E+06   0.317228E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604497E+00   0.236854E+06   0.236854E+06   0.125736E+01
   0.356443E-04   0.237933E+06   0.237933E+06   0.317229E+06   0.317227E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604497E+00   0.236854E+06   0.236854E+06   0.128276E+01
   0.363643E-04   0.237933E+06   0.237933E+06   0.317228E+06   0.317226E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604497E+00   0.236854E+06   0.236854E+06   0.130867E+01
   0.370990E-04   0.237933E+06   0.237933E+06   0.317227E+06   0.317225E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604497E+00   0.236854E+06   0.236854E+06   0.133511E+01
   0.378484E-04   0.237933E+06   0.237933E+06   0.317227E+06   0.317225E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604497E+00   0.236854E+06   0.236854E+06   0.136208E+01
   0.386130E-04   0.237933E+06   0.237933E+06   0.317226E+06   0.317224E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604497E+00   0.236854E+06   0.236854E+06   0.138959E+01
   0.393930E-04   0.237933E+06   0.237933E+06   0.317225E+06   0.317223E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604497E+00   0.236854E+06   0.236854E+06   0.141766E+01
   0.401888E-04   0.237933E+06   0.237933E+06   0.317224E+06   0.317222E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604496E+00   0.236854E+06   0.236854E+06   0.144630E+01
   0.410007E-04   0.237933E+06   0.237933E+06   0.317224E+06   0.317221E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604496E+00   0.236854E+06   0.236854E+06   0.147552E+01
   0.418290E-04   0.237933E+06   0.237933E+06   0.317223E+06   0.317220E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247207E+06  -0.604496E+00   0.236854E+06   0.236854E+06   0.150533E+01
   0.426740E-04   0.237933E+06   0.237933E+06   0.317222E+06   0.317219E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247206E+06  -0.604496E+00   0.236854E+06   0.236854E+06   0.153574E+01
   0.435360E-04   0.237933E+06   0.237933E+06   0.317221E+06   0.317218E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247206E+06  -0.604496E+00   0.236854E+06   0.236854E+06   0.156676E+01
   0.444155E-04   0.237933E+06   0.237932E+06   0.317220E+06   0.317217E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247206E+06  -0.604495E+00   0.236854E+06   0.236854E+06   0.159841E+01
   0.453128E-04   0.237933E+06   0.237932E+06   0.317219E+06   0.317216E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247206E+06  -0.604495E+00   0.236854E+06   0.236854E+06   0.163070E+01
   0.462281E-04   0.237933E+06   0.237932E+06   0.317218E+06   0.317215E+06   0.000000E+00   0.237933E+06   0.237933E+06   0.247206E+06  -0.604495E+00   0.236854E+06   0.236854E+06   0.166364E+01
   0.471620E-04   0.237933E+06   0.237932E+06   0.317217E+06   0.317213E+06   0.000000E+00   0.237932E+06   0.237932E+06   0.247206E+06  -0.604495E+00   0.236854E+06   0.236854E+06   0.169725E+01
   0.481147E-04   0.237932E+06   0.237932E+06   0.317215E+06   0.317212E+06   0.000000E+00   0.237932E+06   0.237932E+06   0.247206E+06  -0.604495E+00   0.236854E+06   0.236854E+06   0.173154E+01
   0.490867E-04   0.237932E+06   0.237932E+06   0.317214E+06   0.317211E+06   0.000000E+00   0.237932E+06   0.237932E+06   0.247206E+06  -0.604494E+00   0.236854E+06   0.236854E+06   0.176651E+01
   0.500783E-04   0.237932E+06   0.237932E+06   0.317213E+06   0.317209E+06   0.000000E+00   0.237932E+06   0.237932E+06   0.247206E+06  -0.604494E+00   0.236854E+06   0.236854E+06   0.180220E+01
   0.510900E-04   0.237932E+06   0.237932E+06   0.317212E+06   0.317208E+06   0.000000E+00   0.237932E+06   0.237932E+06   0.247206E+06  -0.604494E+00   0.236854E+06   0.236853E+06   0.183861E+01
   0.521221E-04   0.237932E+06   0.237932E+06   0.317210E+06   0.317206E+06   0.000000E+00   0.237932E+06   0.237932E+06   0.247206E+06  -0.604494E+00   0.236853E+06   0.236853E+06   0.187575E+01
   0.531750E-04   0.237932E+06   0.237932E+06   0.317209E+06   0.317205E+06   0.000000E+00   0.237932E+06   0.237932E+06   0.247205E+06  -0.604493E+00   0.236853E+06   0.236853E+06   0.191364E+01
   0.542492E-04   0.237932E+06   0.237932E+06   0.317207E+06   0.317203E+06   0.000000E+00   0.237932E+06   0.237932E+06   0.247205E+06  -0.604493E+00   0.236853E+06   0.236853E+06   0.195230E+01
   0.553451E-04   0.237932E+06   0.237932E+06   0.317206E+06   0.317202E+06   0.000000E+00   0.237932E+06   0.237932E+06   0.247205E+06  -0.604493E+00   0.236853E+06   0.236853E+06   0.199173E+01
   0.564632E-04   0.237932E+06   0.237932E+06   0.317204E+06   0.317200E+06   0.000000E+00   0.237932E+06   0.237932E+06   0.247205E+06  -0.604493E+00   0.236853E+06   0.236853E+06   0.203197E+01
   0.576038E-04   0.237932E+06   0.237932E+06   0.317203E+06   0.317198E+06   0.000000E+00   0.237932E+06   0.237932E+06   0.247205E+06  -0.604492E+00   0.236853E+06   0.236853E+06   0.207302E+01
   0.587675E-04   0.237932E+06   0.237932E+06   0.317201E+06   0.317196E+06   0.000000E+00   0.237932E+06   0.237932E+06   0.247205E+06  -0.604492E+00   0.236853E+06   0.236853E+06   0.211489E+01
   0.599547E-04   0.237932E+06   0.237931E+06   0.317199E+06   0.317194E+06   0.000000E+00   0.237932E+06   0.237932E+06   0.247205E+06  -0.604492E+00   0.236853E+06   0.236853E+06   0.215762E+01
   0.611658E-04   0.237932E+06   0.237931E+06   0.317197E+06   0.317192E+06   0.000000E+00   0.237932E+06   0.237932E+06   0.247205E+06  -0.604491E+00   0.236853E+06   0.236853E+06   0.220120E+01
   0.624015E-04   0.237932E+06   0.237931E+06   0.317195E+06   0.317190E+06   0.000000E+00   0.237932E+06   0.237932E+06   0.247204E+06  -0.604491E+00   0.236853E+06   0.236853E+06   0.224567E+01
   0.636621E-04   0.237932E+06   0.237931E+06   0.317193E+06   0.317187E+06   0.000000E+00   0.237931E+06   0.237931E+06   0.247204E+06  -0.604490E+00   0.236853E+06   0.236853E+06   0.229103E+01
   0.649481E-04   0.237931E+06   0.237931E+06   0.317191E+06   0.317185E+06   0.000000E+00   0.237931E+06   0.237931E+06   0.247204E+06  -0.604490E+00   0.236853E+06   0.236853E+06   0.233731E+01
   0.662602E-04   0.237931E+06   0.237931E+06   0.317189E+06   0.317183E+06   0.000000E+00   0.237931E+06   0.237931E+06   0.247204E+06  -0.604490E+00   0.236853E+06   0.236852E+06   0.238453E+01
   0.675987E-04   0.237931E+06   0.237931E+06   0.317187E+06   0.317180E+06   0.000000E+00   0.237931E+06   0.237931E+06   0.247204E+06  -0.604489E+00   0.236852E+06   0.236852E+06   0.243270E+01
   0.689643E-04   0.237931E+06   0.237931E+06   0.317184E+06   0.317177E+06   0.000000E+00   0.237931E+06   0.237931E+06   0.247204E+06  -0.604489E+00   0.236852E+06   0.236852E+06   0.248184E+01
   0.703575E-04   0.237931E+06   0.237931E+06   0.317182E+06   0.317175E+06   0.000000E+00   0.237931E+06   0.237931E+06   0.247203E+06  -0.604488E+00   0.236852E+06   0.236852E+06   0.253198E+01
   0.717788E-04   0.237931E+06   0.237931E+06   0.317179E+06   0.317172E+06   0.000000E+00   0.237931E+06   0.237931E+06   0.247203E+06  -0.604488E+00   0.236852E+06   0.236852E+06   0.258312E+01
   0.732288E-04   0.237931E+06   0.237930E+06   0.317176E+06   0.317169E+06   0.000000E+00   0.237931E+06   0.237931E+06   0.247203E+06  -0.604487E+00   0.236852E+06   0.236852E+06   0.263530E+01
   0.747081E-04   0.237931E+06   0.237930E+06   0.317174E+06   0.317166E+06   0.000000E+00   0.237931E+06   0.237931E+06   0.247203E+06  -0.604487E+00   0.236852E+06   0.236852E+06   0.268854E+01
   0.762173E-04   0.237931E+06   0.237930E+06   0.317171E+06   0.317162E+06   0.000000E+00   0.237930E+06   0.237930E+06   0.247203E+06  -0.604486E+00   0.236852E+06   0.236852E+06   0.274285E+01
   0.777570E-04   0.237930E+06   0.237930E+06   0.317168E+06   0.317159E+06   0.000000E+00   0.237930E+06   0.237930E+06   0.247202E+06  -0.604486E+00   0.236852E+06   0.236852E+06   0.279826E+01
   0.793278E-04   0.237930E+06   0.237930E+06   0.317165E+06   0.317156E+06   0.000000E+00   0.237930E+06   0.237930E+06   0.247202E+06  -0.604485E+00   0.236851E+06   0.236851E+06   0.285478E+01
   0.809303E-04   0.237930E+06   0.237930E+06   0.317161E+06   0.317152E+06   0.000000E+00   0.237930E+06   0.237930E+06   0.247202E+06  -0.604484E+00   0.236851E+06   0.236851E+06   0.291245E+01
   0.825652E-04   0.237930E+06   0.237929E+06   0.317158E+06   0.317148E+06   0.000000E+00   0.237930E+06   0.237930E+06   0.247202E+06  -0.604484E+00   0.236851E+06   0.236851E+06   0.297128E+01
   0.842332E-04   0.237930E+06   0.237929E+06   0.317154E+06   0.317144E+06   0.000000E+00   0.237930E+06   0.237930E+06   0.247201E+06  -0.604483E+00   0.236851E+06   0.236851E+06   0.303130E+01
   0.859348E-04   0.237930E+06   0.237929E+06   0.317151E+06   0.317140E+06   0.000000E+00   0.237930E+06   0.237930E+06   0.247201E+06  -0.604482E+00   0.236851E+06   0.236851E+06   0.309254E+01
   0.876708E-04   0.237930E+06   0.237929E+06   0.317147E+06   0.317136E+06   0.000000E+00   0.237929E+06   0.237929E+06   0.247201E+06  -0.604482E+00   0.236851E+06   0.236851E+06   0.315501E+01
   0.894418E-04   0.237929E+06   0.237929E+06   0.317143E+06   0.317131E+06   0.000000E+00   0.237929E+06   0.237929E+06   0.247201E+06  -0.604481E+00   0.236851E+06   0.236850E+06   0.321874E+01
   0.912487E-04   0.237929E+06   0.237928E+06   0.317139E+06   0.317127E+06   0.000000E+00   0.237929E+06   0.237929E+06   0.247200E+06  -0.604480E+00   0.236850E+06   0.236850E+06   0.328376E+01
   0.930921E-04   0.237929E+06   0.237928E+06   0.317134E+06   0.317122E+06   0.000000E+00   0.237929E+06   0.237929E+06   0.247200E+06  -0.604479E+00   0.236850E+06   0.236850E+06   0.335009E+01
   0.949726E-04   0.237929E+06   0.237928E+06   0.317130E+06   0.317117E+06   0.000000E+00   0.237929E+06   0.237929E+06   0.247200E+06  -0.604478E+00   0.236850E+06   0.236850E+06   0.341776E+01
   0.968912E-04   0.237929E+06   0.237928E+06   0.317125E+06   0.317112E+06   0.000000E+00   0.237928E+06   0.237928E+06   0.247199E+06  -0.604477E+00   0.236850E+06   0.236850E+06   0.348680E+01
   0.988485E-04   0.237928E+06   0.237928E+06   0.317120E+06   0.317106E+06   0.000000E+00   0.237928E+06   0.237928E+06   0.247199E+06  -0.604476E+00   0.236850E+06   0.236849E+06   0.355724E+01
   0.100845E-03   0.237928E+06   0.237927E+06   0.317115E+06   0.317101E+06   0.000000E+00   0.237928E+06   0.237928E+06   0.247198E+06  -0.604475E+00   0.236849E+06   0.236849E+06   0.362909E+01
   0.102883E-03   0.237928E+06   0.237927E+06   0.317110E+06   0.317095E+06   0.000000E+00   0.237928E+06   0.237928E+06   0.247198E+06  -0.604474E+00   0.236849E+06   0.236849E+06   0.370240E+01
   0.104961E-03   0.237928E+06   0.237927E+06   0.317104E+06   0.317089E+06   0.000000E+00   0.237928E+06   0.237928E+06   0.247198E+06  -0.604473E+00   0.236849E+06   0.236849E+06   0.377719E+01
   0.107081E-03   0.237927E+06   0.237927E+06   0.317098E+06   0.317082E+06   0.000000E+00   0.237927E+06   0.237927E+06   0.247197E+06  -0.604472E+00   0.236849E+06   0.236848E+06   0.385349E+01
   0.109245E-03   0.237927E+06   0.237926E+06   0.317092E+06   0.317076E+06   0.000000E+00   0.237927E+06   0.237927E+06   0.247197E+06  -0.604471E+00   0.236848E+06   0.236848E+06   0.393133E+01
   0.111451E-03   0.237927E+06   0.237926E+06   0.317086E+06   0.317069E+06   0.000000E+00   0.237927E+06   0.237927E+06   0.247196E+06  -0.604470E+00   0.236848E+06   0.236848E+06   0.401074E+01
   0.113703E-03   0.237927E+06   0.237926E+06   0.317080E+06   0.317061E+06   0.000000E+00   0.237926E+06   0.237926E+06   0.247196E+06  -0.604469E+00   0.236848E+06   0.236848E+06   0.409175E+01
   0.116000E-03   0.237926E+06   0.237925E+06   0.317073E+06   0.317054E+06   0.000000E+00   0.237926E+06   0.237926E+06   0.247195E+06  -0.604467E+00   0.236848E+06   0.236847E+06   0.417441E+01
   0.118343E-03   0.237926E+06   0.237925E+06   0.317066E+06   0.317046E+06   0.000000E+00   0.237926E+06   0.237926E+06   0.247195E+06  -0.604466E+00   0.236847E+06   0.236847E+06   0.425873E+01
   0.120734E-03   0.237926E+06   0.237925E+06   0.317059E+06   0.317038E+06   0.000000E+00   0.237926E+06   0.237926E+06   0.247194E+06  -0.604465E+00   0.236847E+06   0.236847E+06   0.434475E+01
   0.123173E-03   0.237925E+06   0.237924E+06   0.317051E+06   0.317030E+06   0.000000E+00   0.237925E+06   0.237925E+06   0.247194E+06  -0.604463E+00   0.236847E+06   0.236846E+06   0.443251E+01
   0.125661E-03   0.237925E+06   0.237924E+06   0.317043E+06   0.317021E+06   0.000000E+00   0.237925E+06   0.237925E+06   0.247193E+06  -0.604462E+00   0.236846E+06   0.236846E+06   0.452205E+01
   0.128200E-03   0.237925E+06   0.237923E+06   0.317035E+06   0.317012E+06   0.000000E+00   0.237924E+06   0.237924E+06   0.247192E+06  -0.604460E+00   0.236846E+06   0.236846E+06   0.461339E+01
   0.130789E-03   0.237924E+06   0.237923E+06   0.317026E+06   0.317002E+06   0.000000E+00   0.237924E+06   0.237924E+06   0.247192E+06  -0.604458E+00   0.236846E+06   0.236845E+06   0.470658E+01
   0.133432E-03   0.237924E+06   0.237923E+06   0.317017E+06   0.316992E+06   0.000000E+00   0.237924E+06   0.237924E+06   0.247191E+06  -0.604457E+00   0.236845E+06   0.236845E+06   0.480164E+01
   0.136127E-03   0.237924E+06   0.237922E+06   0.317008E+06   0.316982E+06   0.000000E+00   0.237923E+06   0.237923E+06   0.247190E+06  -0.604455E+00   0.236845E+06   0.236844E+06   0.489863E+01
   0.138877E-03   0.237923E+06   0.237922E+06   0.316999E+06   0.316971E+06   0.000000E+00   0.237923E+06   0.237923E+06   0.247190E+06  -0.604453E+00   0.236844E+06   0.236844E+06   0.499758E+01
   0.141682E-03   0.237923E+06   0.237921E+06   0.316988E+06   0.316960E+06   0.000000E+00   0.237922E+06   0.237922E+06   0.247189E+06  -0.604451E+00   0.236844E+06   0.236844E+06   0.509852E+01
