#          k/h    CDM            baryon         photon         nu             mass_nu        total          no_nu          total_de       Weyl           v_CDM          v_b            v_b-v_c     
   0.410007E-04   0.198288E+08   0.198288E+08   0.262247E+08   0.262244E+08   0.000000E+00   0.198288E+08   0.198288E+08   0.198365E+08  -0.473697E+00   0.104998E+08   0.104998E+08   0.229891E-01
   0.418290E-04   0.198288E+08   0.198288E+08   0.262160E+08   0.262157E+08   0.000000E+00   0.198288E+08   0.198288E+08   0.198365E+08  -0.473696E+00   0.104998E+08   0.104998E+08   0.234531E-01
   0.426740E-04   0.198288E+08   0.198288E+08   0.262070E+08   0.262066E+08   0.000000E+00   0.198288E+08   0.198288E+08   0.198364E+08  -0.473696E+00   0.104998E+08   0.104998E+08   0.239265E-01
   0.435360E-04   0.198288E+08   0.198288E+08   0.261975E+08   0.261972E+08   0.000000E+00   0.198288E+08   0.198288E+08   0.198364E+08  -0.473695E+00   0.104998E+08   0.104998E+08   0.244095E-01
   0.444155E-04   0.198287E+08   0.198287E+08   0.261877E+08   0.261873E+08   0.000000E+00   0.198287E+08   0.198287E+08   0.198364E+08  -0.473695E+00   0.104998E+08   0.104998E+08   0.249021E-01
   0.453128E-04   0.198287E+08   0.198287E+08   0.261775E+08   0.261771E+08   0.000000E+00   0.198287E+08   0.198287E+08   0.198364E+08  -0.473694E+00   0.104998E+08   0.104998E+08   0.254047E-01
   0.462281E-04   0.198287E+08   0.198287E+08   0.261669E+08   0.261665E+08   0.000000E+00   0.198287E+08   0.198287E+08   0.198363E+08  -0.473693E+00   0.104998E+08   0.104998E+08   0.259174E-01
   0.471620E-04   0.198287E+08   0.198287E+08   0.261558E+08   0.261554E+08   0.000000E+00   0.198287E+08   0.198287E+08   0.198363E+08  -0.473693E+00   0.104998E+08   0.104998E+08   0.264404E-01
   0.481147E-04   0.198287E+08   0.198287E+08   0.261443E+08   0.261439E+08   0.000000E+00   0.198287E+08   0.198287E+08   0.198363E+08  -0.473692E+00   0.104998E+08   0.104998E+08   0.269740E-01
   0.490867E-04   0.198286E+08   0.198286E+08   0.261324E+08   0.261319E+08   0.000000E+00   0.198286E+08   0.198286E+08   0.198363E+08  -0.473691E+00   0.104997E+08   0.104997E+08   0.275183E-01
   0.500783E-04   0.198286E+08   0.198286E+08   0.261199E+08   0.261195E+08   0.000000E+00   0.198286E+08   0.198286E+08   0.198362E+08  -0.473691E+00   0.104997E+08   0.104997E+08   0.280736E-01
   0.510900E-04   0.198286E+08   0.198286E+08   0.261070E+08   0.261065E+08   0.000000E+00   0.198286E+08   0.198286E+08   0.198362E+08  -0.473690E+00   0.104997E+08   0.104997E+08   0.286400E-01
   0.521221E-04   0.198286E+08   0.198286E+08   0.260935E+08   0.260930E+08   0.000000E+00   0.198286E+08   0.198286E+08   0.198362E+08  -0.473689E+00   0.104997E+08   0.104997E+08   0.292178E-01
   0.531750E-04   0.198285E+08   0.198285E+08   0.260795E+08   0.260790E+08   0.000000E+00   0.198285E+08   0.198285E+08   0.198362E+08  -0.473688E+00   0.104997E+08   0.104997E+08   0.298073E-01
   0.542492E-04   0.198285E+08   0.198285E+08   0.260649E+08   0.260644E+08   0.000000E+00   0.198285E+08   0.198285E+08   0.198361E+08  -0.473687E+00   0.104997E+08   0.104997E+08   0.304086E-01
   0.553451E-04   0.198285E+08   0.198285E+08   0.260498E+08   0.260492E+08   0.000000E+00   0.198285E+08   0.198285E+08   0.198361E+08  -0.473687E+00   0.104997E+08   0.104997E+08   0.310221E-01
   0.564632E-04   0.198284E+08   0.198284E+08   0.260340E+08   0.260334E+08   0.000000E+00   0.198284E+08   0.198284E+08   0.198361E+08  -0.473686E+00   0.104996E+08   0.104996E+08   0.316478E-01
   0.576038E-04   0.198284E+08   0.198284E+08   0.260176E+08   0.260170E+08   0.000000E+00   0.198284E+08   0.198284E+08   0.198360E+08  -0.473685E+00   0.104996E+08   0.104996E+08   0.322862E-01
   0.587675E-04   0.198284E+08   0.198284E+08   0.260005E+08   0.259999E+08   0.000000E+00   0.198284E+08   0.198284E+08   0.198360E+08  -0.473684E+00   0.104996E+08   0.104996E+08   0.329374E-01
   0.599547E-04   0.198283E+08   0.198283E+08   0.259828E+08   0.259821E+08   0.000000E+00   0.198283E+08   0.198283E+08   0.198359E+08  -0.473683E+00   0.104996E+08   0.104996E+08   0.336017E-01
   0.611658E-04   0.198283E+08   0.198283E+08   0.259643E+08   0.259636E+08   0.000000E+00   0.198283E+08   0.198283E+08   0.198359E+08  -0.473682E+00   0.104996E+08   0.104996E+08   0.342793E-01
   0.624015E-04   0.198283E+08   0.198283E+08   0.259451E+08   0.259444E+08   0.000000E+00   0.198283E+08   0.198283E+08   0.198359E+08  -0.473680E+00   0.104996E+08   0.104996E+08   0.349705E-01
   0.636621E-04   0.198282E+08   0.198282E+08   0.259252E+08   0.259244E+08   0.000000E+00   0.198282E+08   0.198282E+08   0.198358E+08  -0.473679E+00   0.104995E+08   0.104995E+08   0.356757E-01
   0.649481E-04   0.198282E+08   0.198282E+08   0.259044E+08   0.259036E+08   0.000000E+00   0.198282E+08   0.198282E+08   0.198358E+08  -0.473678E+00   0.104995E+08   0.104995E+08   0.363950E-01
   0.662602E-04   0.198282E+08   0.198282E+08   0.258828E+08   0.258820E+08   0.000000E+00   0.198282E+08   0.198282E+08   0.198357E+08  -0.473677E+00   0.104995E+08   0.104995E+08   0.371287E-01
   0.675987E-04   0.198281E+08   0.198281E+08   0.258603E+08   0.258595E+08   0.000000E+00   0.198281E+08   0.198281E+08   0.198357E+08  -0.473675E+00   0.104995E+08   0.104995E+08   0.378772E-01
   0.689643E-04   0.198281E+08   0.198281E+08   0.258369E+08   0.258361E+08   0.000000E+00   0.198281E+08   0.198281E+08   0.198356E+08  -0.473674E+00   0.104994E+08   0.104994E+08   0.386407E-01
   0.703575E-04   0.198280E+08   0.198280E+08   0.258126E+08   0.258117E+08   0.000000E+00   0.198280E+08   0.198280E+08   0.198356E+08  -0.473673E+00   0.104994E+08   0.104994E+08   0.394195E-01
   0.717788E-04   0.198280E+08   0.198280E+08   0.257874E+08   0.257864E+08   0.000000E+00   0.198280E+08   0.198280E+08   0.198355E+08  -0.473671E+00   0.104994E+08   0.104994E+08   0.402140E-01
   0.732288E-04   0.198279E+08   0.198279E+08   0.257611E+08   0.257601E+08   0.000000E+00   0.198279E+08   0.198279E+08   0.198354E+08  -0.473670E+00   0.104994E+08   0.104994E+08   0.410243E-01
   0.747081E-04   0.198279E+08   0.198279E+08   0.257338E+08   0.257327E+08   0.000000E+00   0.198279E+08   0.198279E+08   0.198354E+08  -0.473668E+00   0.104993E+08   0.104993E+08   0.418510E-01
   0.762173E-04   0.198278E+08   0.198278E+08   0.257054E+08   0.257043E+08   0.000000E+00   0.198278E+08   0.198278E+08   0.198353E+08  -0.473666E+00   0.104993E+08   0.104993E+08   0.426941E-01
   0.777570E-04   0.198278E+08   0.198278E+08   0.256758E+08   0.256747E+08   0.000000E+00   0.198278E+08   0.198278E+08   0.198353E+08  -0.473665E+00   0.104993E+08   0.104993E+08   0.435542E-01
   0.793278E-04   0.198277E+08   0.198277E+08   0.256451E+08   0.256440E+08   0.000000E+00   0.198277E+08   0.198277E+08   0.198352E+08  -0.473663E+00   0.104992E+08   0.104992E+08   0.444316E-01
   0.809303E-04   0.198276E+08   0.198276E+08   0.256132E+08   0.256120E+08   0.000000E+00   0.198276E+08   0.198276E+08   0.198351E+08  -0.473661E+00   0.104992E+08   0.104992E+08   0.453264E-01
   0.825652E-04   0.198276E+08   0.198276E+08   0.255800E+08   0.255787E+08   0.000000E+00   0.198276E+08   0.198276E+08   0.198350E+08  -0.473659E+00   0.104992E+08   0.104992E+08   0.462392E-01
   0.842332E-04   0.198275E+08   0.198275E+08   0.255455E+08   0.255442E+08   0.000000E+00   0.198275E+08   0.198275E+08   0.198350E+08  -0.473657E+00   0.104991E+08   0.104991E+08   0.471703E-01
   0.859348E-04   0.198274E+08   0.198274E+08   0.255096E+08   0.255083E+08   0.000000E+00   0.198274E+08   0.198274E+08   0.198349E+08  -0.473655E+00   0.104991E+08   0.104991E+08   0.481200E-01
   0.876708E-04   0.198274E+08   0.198274E+08   0.254723E+08   0.254709E+08   0.000000E+00   0.198274E+08   0.198274E+08   0.198348E+08  -0.473653E+00   0.104991E+08   0.104991E+08   0.490886E-01
   0.894418E-04   0.198273E+08   0.198273E+08   0.254336E+08   0.254321E+08   0.000000E+00   0.198273E+08   0.198273E+08   0.198347E+08  -0.473650E+00   0.104990E+08   0.104990E+08   0.500767E-01
   0.912487E-04   0.198272E+08   0.198272E+08   0.253933E+08   0.253918E+08   0.000000E+00   0.198272E+08   0.198272E+08   0.198346E+08  -0.473648E+00   0.104990E+08   0.104990E+08   0.510844E-01
   0.930921E-04   0.198271E+08   0.198271E+08   0.253514E+08   0.253499E+08   0.000000E+00   0.198271E+08   0.198271E+08   0.198345E+08  -0.473645E+00   0.104989E+08   0.104989E+08   0.521123E-01
   0.949726E-04   0.198270E+08   0.198270E+08   0.253079E+08   0.253063E+08   0.000000E+00   0.198270E+08   0.198270E+08   0.198344E+08  -0.473643E+00   0.104989E+08   0.104989E+08   0.531607E-01
   0.968912E-04   0.198269E+08   0.198269E+08   0.252627E+08   0.252610E+08   0.000000E+00   0.198269E+08   0.198269E+08   0.198343E+08  -0.473640E+00   0.104988E+08   0.104988E+08   0.542301E-01
   0.988485E-04   0.198269E+08   0.198269E+08   0.252157E+08   0.252140E+08   0.000000E+00   0.198269E+08   0.198269E+08   0.198342E+08  -0.473637E+00   0.104988E+08   0.104988E+08   0.553207E-01
   0.100845E-03   0.198268E+08   0.198268E+08   0.251669E+08   0.251651E+08   0.000000E+00   0.198268E+08   0.198268E+08   0.198341E+08  -0.473634E+00   0.104987E+08   0.104987E+08   0.564331E-01
   0.102883E-03   0.198267E+08   0.198267E+08   0.251162E+08   0.251143E+08   0.000000E+00   0.198267E+08   0.198267E+08   0.198340E+08  -0.473631E+00   0.104987E+08   0.104987E+08   0.575676E-01
   0.104961E-03   0.198266E+08   0.198266E+08   0.250636E+08   0.250616E+08   0.000000E+00   0.198266E+08   0.198266E+08   0.198339E+08  -0.473628E+00   0.104986E+08   0.104986E+08   0.587247E-01
   0.107081E-03   0.198264E+08   0.198264E+08   0.250089E+08   0.250068E+08   0.000000E+00   0.198264E+08   0.198264E+08   0.198338E+08  -0.473625E+00   0.104986E+08   0.104986E+08   0.599048E-01
   0.109245E-03   0.198263E+08   0.198263E+08   0.249520E+08   0.249499E+08   0.000000E+00   0.198263E+08   0.198263E+08   0.198336E+08  -0.473622E+00   0.104985E+08   0.104985E+08   0.611084E-01
   0.111451E-03   0.198262E+08   0.198262E+08   0.248930E+08   0.248908E+08   0.000000E+00   0.198262E+08   0.198262E+08   0.198335E+08  -0.473618E+00   0.104985E+08   0.104985E+08   0.623359E-01
   0.113703E-03   0.198261E+08   0.198261E+08   0.248317E+08   0.248294E+08   0.000000E+00   0.198261E+08   0.198261E+08   0.198334E+08  -0.473614E+00   0.104984E+08   0.104984E+08   0.635878E-01
   0.116000E-03   0.198260E+08   0.198260E+08   0.247680E+08   0.247657E+08   0.000000E+00   0.198260E+08   0.198260E+08   0.198332E+08  -0.473610E+00   0.104983E+08   0.104983E+08   0.648645E-01
   0.118343E-03   0.198258E+08   0.198258E+08   0.247019E+08   0.246995E+08   0.000000E+00   0.198258E+08   0.198258E+08   0.198331E+08  -0.473606E+00   0.104982E+08   0.104982E+08   0.661665E-01
   0.120734E-03   0.198257E+08   0.198257E+08   0.246333E+08   0.246308E+08   0.000000E+00   0.198257E+08   0.198257E+08   0.198329E+08  -0.473602E+00   0.104982E+08   0.104982E+08   0.674944E-01
   0.123173E-03   0.198256E+08   0.198256E+08   0.245621E+08   0.245594E+08   0.000000E+00   0.198256E+08   0.198256E+08   0.198327E+08  -0.473598E+00   0.104981E+08   0.104981E+08   0.688485E-01
   0.125661E-03   0.198254E+08   0.198254E+08   0.244881E+08   0.244854E+08   0.000000E+00   0.198254E+08   0.198254E+08   0.198326E+08  -0.473593E+00   0.104980E+08   0.104980E+08   0.702294E-01
   0.128200E-03   0.198253E+08   0.198252E+08   0.244114E+08   0.244086E+08   0.000000E+00   0.198253E+08   0.198253E+08   0.198324E+08  -0.473589E+00   0.104979E+08   0.104979E+08   0.716376E-01
   0.130789E-03   0.198251E+08   0.198251E+08   0.243318E+08   0.243288E+08   0.000000E+00   0.198251E+08   0.198251E+08   0.198322E+08  -0.473584E+00   0.104978E+08   0.104978E+08   0.730736E-01
   0.133432E-03   0.198249E+08   0.198249E+08   0.242491E+08   0.242461E+08   0.000000E+00   0.198249E+08   0.198249E+08   0.198320E+08  -0.473579E+00   0.104978E+08   0.104978E+08   0.745379E-01
   0.136127E-03   0.198247E+08   0.198247E+08   0.241634E+08   0.241602E+08   0.000000E+00   0.198247E+08   0.198247E+08   0.198318E+08  -0.473574E+00   0.104977E+08   0.104977E+08   0.760311E-01
   0.138877E-03   0.198246E+08   0.198246E+08   0.240744E+08   0.240712E+08   0.000000E+00   0.198246E+08   0.198246E+08   0.198316E+08  -0.473568E+00   0.104976E+08   0.104976E+08   0.775536E-01
   0.141682E-03   0.198244E+08   0.198244E+08   0.239822E+08   0.239788E+08   0.000000E+00   0.198244E+08   0.198244E+08   0.198314E+08  -0.473562E+00   0.104975E+08   0.104975E+08   0.791062E-01
