    0.15112E+03    0.47806E-02
    0.15417E+03    0.45575E-02
    0.15729E+03    0.43449E-02
    0.16047E+03    0.41421E-02
    0.16371E+03    0.39488E-02
    0.16701E+03    0.37645E-02
    0.17039E+03    0.35888E-02
    0.17383E+03    0.34213E-02
    0.17734E+03    0.32616E-02
    0.18092E+03    0.31093E-02
    0.18458E+03    0.29641E-02
    0.18831E+03    0.28257E-02
    0.19211E+03    0.26938E-02
    0.19599E+03    0.25680E-02
    0.19995E+03    0.24480E-02
    0.20399E+03    0.23337E-02
    0.20811E+03    0.22247E-02
    0.21232E+03    0.21208E-02
    0.21661E+03    0.20217E-02
    0.22098E+03    0.19273E-02
    0.22545E+03    0.18373E-02
    0.23000E+03    0.17514E-02
    0.23465E+03    0.16696E-02
    0.23939E+03    0.15916E-02
    0.24422E+03    0.15172E-02
    0.24916E+03    0.14463E-02
    0.25419E+03    0.13787E-02
    0.25932E+03    0.13143E-02
    0.26456E+03    0.12529E-02
    0.26991E+03    0.11943E-02
    0.27536E+03    0.11385E-02
    0.28092E+03    0.10853E-02
    0.28660E+03    0.10346E-02
    0.29239E+03    0.98621E-03
    0.29829E+03    0.94011E-03
    0.30432E+03    0.89616E-03
    0.31047E+03    0.85427E-03
    0.31674E+03    0.81433E-03
    0.32314E+03    0.77626E-03
    0.32967E+03    0.73997E-03
    0.33632E+03    0.70538E-03
    0.34312E+03    0.67240E-03
    0.35005E+03    0.64096E-03
    0.35712E+03    0.61099E-03
    0.36434E+03    0.58242E-03
    0.37170E+03    0.55519E-03
    0.37921E+03    0.52922E-03
    0.38687E+03    0.50448E-03
    0.39468E+03    0.48089E-03
    0.40265E+03    0.45840E-03
    0.41079E+03    0.43696E-03
    0.41909E+03    0.41653E-03
    0.42755E+03    0.39705E-03
    0.43619E+03    0.37848E-03
    0.44500E+03    0.36078E-03
    0.45399E+03    0.34390E-03
    0.46316E+03    0.32782E-03
    0.47252E+03    0.31249E-03
    0.48206E+03    0.29787E-03
    0.49180E+03    0.28394E-03
    0.50174E+03    0.27066E-03
